CRN	one	r0	r1	r2	r3	score	hasAM	unique	hasAM33	has_asym33	has_am34
679	0.7051395215301323	0.01151968	2.59745552	0.19841365	0.19920223	0.7053259443471386	False	True	False	False	False
348	0.7051395215301323	67.4949433	0.75097417	26.4170608	26.25980237	0.7053258983251668	False	True	False	False	False
1202	0.7051395215301323	29.76723309	51.94463906	0.01090617	52.12721319	0.7053256951215702	False	True	False	False	False
1239	0.7051395215301323	0.36760878	0.31215727	16.56536475	16.74592325	0.7053256292625416	False	True	False	False	False
162	0.7051395215301323	31.48172982	10.78840205	70.38851896	70.60219754	0.7053253646001364	False	True	False	False	False
3463	0.7052337359362951	2.35938877	2.31847613	11.64479768	0.11101591	0.7053252413939798	False	True	False	False	False
1358	0.7051395215301323	19.0479975	0.08677722	1.82086156	1.81710428	0.7053251089545751	False	True	False	False	False
1763	0.7051395215301323	0.08327695	0.12106279	12.7036485	12.81266897	0.7053247078853537	False	True	False	False	False
1303	0.7051395215301323	0.01238959	0.2720327	24.35608803	24.28244583	0.705324626373084	False	True	False	False	False
2025	0.7051395215301323	2.61259106	0.43234322	10.50812274	10.42824168	0.7053245804232469	False	True	False	False	False
2344	0.7051395215301323	17.01854909	0.05686179	1.95432224	1.96369384	0.7053245489003602	False	True	False	False	False
193	0.7051395215301323	0.95708595	7.36602396	2.91429174	2.93310845	0.7053244282910549	False	True	False	False	False
157	0.7051395215301323	25.10498337	14.18165217	7.85841795	7.802767699999999	0.7053241479754084	False	True	False	False	False
1089	0.7051395215301323	0.3074303	0.01776002	21.14226573	21.26647674	0.7053240518197839	False	True	False	False	False
2018	0.7051395215301323	98.75637614	0.22307776	70.14629957	69.75359222	0.705323570031775	False	True	False	False	False
21	0.7051395215301323	69.44045492	0.04724906	0.03074083	68.5311085	0.7053234381694483	False	True	False	False	False
1206	0.7051395215301323	0.02099955	42.06925893	0.10747843	42.10687586	0.7053233299673202	False	True	False	False	False
249	0.7051395215301323	10.19330009	0.032486	22.83931508	22.70616452	0.7053232249391213	False	True	False	False	False
1707	0.7051395215301323	0.1278869	0.68696922	0.01710602	0.01704491	0.7053229397904465	False	True	False	False	False
1120	0.7051395215301323	0.50127766	0.19549947	22.98030369	23.07244828	0.7053223848577991	False	True	False	False	False
473	0.7051395215301323	3.38395482	2.38858634	8.81831065	2.38792837	0.7053217560591654	False	True	False	False	False
2128	0.7051395215301323	14.37324242	89.88065148	9.01964989	8.93886336	0.7053217189819028	False	True	False	False	False
1259	0.7051395215301323	0.07310554	0.06641558	0.8904063	0.89170176	0.7053216212393137	False	True	False	False	False
2309	0.7051395215301323	1.23334995	31.94816182	31.14597567	31.07851017	0.7053214815142991	False	True	False	False	False
601	0.7051395215301323	64.47691289	0.01343017	0.80099079	0.79404842	0.7053214193341428	False	True	False	False	False
20	0.7051395215301323	2.09674606	0.51507506	0.04849453	2.10218309	0.7053213368119865	False	True	False	False	False
1984	0.7051395215301323	0.10130112	0.20219725	2.45652413	2.47186045	0.7053210798679997	False	True	False	False	False
1767	0.7051395215301323	0.06478125	5.50600737	1.75484924	1.75831678	0.7053206563648704	False	True	False	False	False
4363	0.7052337359362951	38.35352504	0.34176648	38.54542166	1.81718639	0.7053206557877925	False	True	False	False	False
1571	0.7051395215301323	54.47112376	23.2014167	22.18420251	22.03439645	0.7053204922583095	False	True	False	False	False
340	0.7051395215301323	0.07893463	0.65498202	15.58373001	15.49314641	0.7053203909089829	False	True	False	False	False
1068	0.7051395215301323	0.02011485	0.01153249	12.01125116	11.98353081	0.7053203282960181	False	True	False	False	False
116	0.7051395215301323	8.42851951	1.85948455	6.64506307	6.68500534	0.7053198335958886	False	True	False	False	False
1243	0.7051395215301323	6.91990966	1.23931948	97.69689429	98.85152334	0.7053196342875687	False	True	False	False	False
2269	0.7051395215301323	3.04552374	0.0223061	3.74378999	3.75117221	0.705319274623695	False	True	False	False	False
120	0.7051395215301323	11.48927155	33.71604888	1.75808416	1.77023827	0.7053192416581133	False	True	False	False	False
969	0.7051395215301323	0.76262961	95.85255269	24.87658096	24.73747687	0.7053191442761981	False	True	False	False	False
797	0.7051395215301323	1.41123371	39.14421157	6.98744301	7.00145117	0.7053187550370761	False	True	False	False	False
892	0.7051395215301323	0.03050034	0.12734095	64.82745643	0.12815296	0.705318689610856	False	True	False	False	False
3479	0.7052337359362951	6.24209143	6.13047988	0.33873756	13.1274157	0.7053186825416502	False	True	False	False	False
2112	0.7051395215301323	10.02266208	86.84466978	46.89492975	46.85207481	0.7053181131820524	False	True	False	False	False
52	0.7051395215301323	0.11654845	0.01342471	25.0146893	24.92190688	0.7053178497459379	False	True	False	False	False
1836	0.7051395215301323	1.66241594	20.91503579	0.01302542	0.01293122	0.7053177423372922	False	True	False	False	False
1038	0.7051395215301323	0.07734863	1.40900137	0.17743198	1.40630201	0.7053176941512778	False	True	False	False	False
3768	0.7052059046177224	0.01783363	1.94546184	0.10039134	0.10046833	0.7053176879476891	False	True	False	False	False
1994	0.7051395215301323	27.48379986	16.03816507	2.25452929	2.23811489	0.7053174561787308	False	True	False	False	False
314	0.7051395215301323	0.0437612	0.03071416	26.50532579	26.70534693	0.7053174027990142	False	True	False	False	False
2138	0.7051395215301323	1.68264429	0.0931082	0.13424853	0.13503771	0.7053173815192624	False	True	False	False	False
3348	0.7052059046177224	22.99062503	2.45939018	0.53798742	0.53898471	0.7053173802929716	False	True	False	False	False
2084	0.7051395215301323	0.06900563	0.12534164	7.15557325	7.11571198	0.7053169401267146	False	True	False	False	False
684	0.7051395215301323	0.12300494	16.18305559	2.89197349	16.19552551	0.7053168633753385	False	True	False	False	False
2353	0.7051395215301323	1.97730585	0.01810923	0.02286596	0.02298325	0.7053167158597705	False	True	False	False	False
334	0.7051395215301323	0.96262719	0.1736471	83.83972914	84.4739247	0.7053165383361457	False	True	False	False	False
30	0.7051395215301323	13.80229511	25.90368726	6.83562709	25.83522276	0.7053165324210959	False	True	False	False	False
261	0.7051395215301323	0.58618233	64.19384732	1.70632113	1.72367159	0.7053163432837762	False	True	False	False	False
1648	0.7051395215301323	15.52142345	7.24797371	46.45691382	46.2607471	0.7053163158004356	False	True	False	False	False
3519	0.7052059046177224	0.23519106	0.29109233	0.01193638	0.01180361	0.7053160465935411	False	True	False	True	False
1944	0.7051395215301323	3.28627618	2.81159673	8.32271882	8.37171013	0.7053155795210215	False	True	False	False	False
1368	0.7051395215301323	4.55179198	5.47591673	34.75667005	34.69235179	0.7053155202983901	False	True	False	False	False
2159	0.7051395215301323	6.03920889	5.41265094	0.02335007	0.02333415	0.705315463600475	False	True	False	False	False
4341	0.7052059046177224	17.32424009	81.05637787	3.00253323	3.02613084	0.705315300720205	False	True	False	False	False
100	0.7051395215301323	0.02190878	43.30596896	2.03153113	2.06058079	0.7053150474550904	False	True	False	False	False
3767	0.7052059046177224	0.51780296	84.52083658	10.34317186	10.30902909	0.705314878299097	False	True	False	False	False
1893	0.7051395215301323	0.07247721	0.20973479	49.90882909	50.02991627	0.7053148562979976	False	True	False	False	False
1948	0.7051395215301323	13.92530381	0.31648051	12.50053572	12.40055631	0.7053146729314579	False	True	False	False	False
1271	0.7051395215301323	21.94240087	0.12670596	7.87776661	7.90550584	0.7053138182789157	False	True	False	False	False
2359	0.7051395215301323	0.7725582	0.01441486	4.7705962	4.81216171	0.7053136074290354	False	True	False	False	False
2990	0.7052059046177224	2.13758475	0.0256737	0.31334023	0.31220444	0.7053133861917509	False	True	False	False	False
1245	0.7051395215301323	24.81822074	13.5060805	42.04143021	13.50564771	0.705313100754537	False	True	False	False	False
464	0.7051395215301323	2.53252415	58.31752159	32.37376039	57.59122202	0.7053129391005577	False	True	False	False	False
443	0.7051395215301323	4.93873437	53.75029684	0.01951994	53.68864538	0.7053125544780598	False	True	False	False	False
1325	0.7051395215301323	0.12766141	3.52996962	2.57997184	3.56002345	0.7053124542107545	False	True	False	False	False
417	0.7051395215301323	0.32680209	13.41352313	19.8819875	19.99865339	0.7053119995454123	False	True	False	False	False
932	0.7051395215301323	69.88616515	0.34740609	41.56968821	41.2827509	0.7053119300075114	False	True	False	False	False
733	0.7051395215301323	1.45389773	7.38727229	79.5694067	7.35638914	0.7053118515970359	False	True	False	False	False
1770	0.7051395215301323	16.08552803	14.41585089	2.37000023	2.37862741	0.7053116222806591	False	True	False	False	False
0	0.7051395215301323	7.3619625	28.98359642	2.53243148	2.55252486	0.7053114995073112	False	True	False	False	False
1129	0.7051395215301323	22.49984331	0.68254325	1.73463915	1.74400176	0.7053112930576507	False	True	False	False	False
581	0.7051395215301323	32.54209068	0.17839721	1.69047872	1.68957466	0.7053112122667285	False	True	False	False	False
2214	0.7051395215301323	0.48974383	0.14714901	46.47060262	46.90782628	0.7053103274618601	False	True	False	False	False
1694	0.7051395215301323	6.71485738	23.55051371	0.34797262	23.34137224	0.7053099263926386	False	True	False	False	False
2264	0.7051395215301323	18.64464249	0.07214355	0.18221021	0.18245919	0.7053090439682168	False	True	False	False	False
1527	0.7051395215301323	3.61818982	0.04010052	3.4777377	3.48748048	0.7053088810158119	False	True	False	False	False
2302	0.7051395215301323	1.39151233	55.11588023	2.43245772	2.45673141	0.7053088155895919	False	True	False	False	False
1726	0.7051395215301323	0.04483266	0.82890703	4.90094622	4.95781651	0.7053079982307164	False	True	False	False	False
291	0.7051395215301323	6.80127707	18.2046431	13.97532073	13.89599888	0.7053079277550637	False	True	False	False	False
5172	0.6245896811558318	28.03572523	0.16764917	27.9752255	0.01899753	0.7053074602497357	False	True	False	False	False
2379	0.7051395215301323	0.07856708	64.94534447	14.89018157	14.71676268	0.7053069374891876	False	True	False	False	False
930	0.7051395215301323	96.4936808	53.13806246	11.84626273	11.93009841	0.7053069340988543	False	True	False	False	False
1888	0.7051395215301323	0.03730085	0.17949763	5.26824611	5.19709385	0.705306834408627	False	True	False	False	False
2028	0.7051395215301323	0.30336663	1.07144644	55.50541622	55.12041009	0.7053065880684487	False	True	False	False	False
3340	0.7052059046177224	4.83985606	1.01783448	1.23005103	1.23266435	0.7053060997883122	False	True	False	False	False
2011	0.7051395215301323	0.07279694	10.43050478	57.63073660000001	57.92636436	0.7053058660717155	False	True	False	False	False
4407	0.7052059046177224	40.50856589	0.47386327	6.9814384999999985	7.03233505	0.7053056126623316	False	True	False	False	False
845	0.7051395215301323	61.38449849	0.02460392	3.54163139	3.51227869	0.7053056047996437	False	True	False	False	False
397	0.7051395215301323	6.85411351	7.08228865	4.99348109	5.02929259	0.705305566279686	False	True	False	False	False
1187	0.7051395215301323	2.26819234	25.04035623	12.36955127	12.30095586	0.7053055244415297	False	True	False	False	False
1779	0.7051395215301323	58.5306372	0.55151218	1.82836082	1.81924386	0.7053051522983441	False	True	False	False	False
1415	0.7051395215301323	0.02737927	0.02928612	16.64936924	16.63018423	0.7053049172111872	False	True	False	False	False
460	0.7051395215301323	0.52792315	0.41431522	67.29307414	0.41063143	0.705304894560875	False	True	False	False	False
849	0.7051395215301323	0.55034812	0.15011311	24.61045187	24.48890306	0.7053047509405836	False	True	False	False	False
1002	0.7051395215301323	1.1815583	3.33395603	0.89799137	3.32461814	0.7053047307428532	False	True	False	False	False
463	0.7051395215301323	8.23602272	17.28910392	0.01261074	17.11807181	0.7053046271573491	False	True	False	False	False
1882	0.7051395215301323	33.83104355	0.04467637	23.21493781	23.28831739	0.7053042367640711	False	True	False	False	False
10	0.7051395215301323	1.20468029	0.03477392	0.62774409	1.20521767	0.7053037525234807	False	True	False	False	False
2408	0.7051395215301323	0.02839142	7.58551949	24.98498658	24.97342481	0.7053036540595441	False	True	False	False	False
1939	0.7051395215301323	0.15705185	7.55548961	27.98545446	28.25483773	0.7053035500412317	False	True	False	False	False
2010	0.7051395215301323	0.05880243	48.26077973	15.31569177	15.44870597	0.7053032724667058	False	True	False	False	False
107	0.7051395215301323	36.69875138	0.2243944	61.49454314	60.85430258	0.7053029612052506	False	True	False	False	False
1006	0.7051395215301323	0.69165533	4.36371459	0.03913447	4.31236541	0.7053028747878177	False	True	False	False	False
1024	0.7051395215301323	0.08045327	22.87098893	0.82559924	22.86720383	0.7053027403286399	False	True	False	False	False
1625	0.7051395215301323	2.55553447	58.03232853	1.2880002000000002	1.29462644	0.7053023120646171	False	True	False	False	False
816	0.7051395215301323	6.69274148	78.8719488	2.22488571	78.63533683	0.7053022321393118	False	True	False	False	False
189	0.7051395215301323	1.61757409	41.8263771	0.25143055	1.61506441	0.7053021160023609	False	True	False	False	False
1455	0.7051395215301323	13.59096391	50.42626567	14.91907647	50.7585939	0.7053017382326645	False	True	False	False	False
2267	0.7051395215301323	0.06844917	49.64127053	6.05060867	6.01159191	0.7053016987028203	False	True	False	False	False
1561	0.7051395215301323	5.62593772	0.26263471	0.17078932	0.16990479	0.7053016848529481	False	True	False	False	False
647	0.7051395215301323	20.815868	21.99629365	1.71698417	1.70341828	0.7053016728064444	False	True	False	False	False
821	0.7051395215301323	0.03758532	79.82503107	10.38755848	78.51233807	0.7053015296910963	False	True	False	False	False
419	0.7051395215301323	27.6949239	0.24583594	5.61455769	0.24659424	0.7053014990338268	False	True	False	False	False
393	0.7051395215301323	44.54777681	33.48454457	0.0637662	33.46706274	0.7053013030437054	False	True	False	False	False
230	0.7051395215301323	0.43225299	0.09904885	16.38243037	16.1889896	0.7053008907214627	False	True	False	False	False
1956	0.7051395215301323	0.01357625	62.02293723	24.26684404	62.60016299	0.7053008712450797	False	True	False	False	False
1540	0.7051395215301323	1.16363257	3.11808089	90.26635617	91.05802472	0.7052998840809979	False	True	False	False	False
183	0.7051395215301323	0.01086172	9.04441284	0.0292408	9.07653298	0.7052996809495362	False	True	False	False	False
1798	0.7051395215301323	5.63008957	2.09934219	47.42691455	47.30597902	0.7052993753867266	False	True	False	False	False
2189	0.7051395215301323	5.95564649	0.01301351	25.89881391	25.87218095	0.7052993429260881	False	True	False	False	False
1314	0.7051395215301323	0.01423449	3.60199465	25.98071605	25.74477536	0.7052989177638596	False	True	False	False	False
1832	0.7051395215301323	0.41256368	0.35437587	18.98395702	19.09693981	0.7052983803599568	False	True	False	False	False
45	0.7051395215301323	6.13317881	4.12816782	0.02705686	4.16912543	0.7052982924998289	False	True	False	False	False
2273	0.7051395215301323	0.02341987	0.01450071	61.70008923	62.28585534	0.7052982189223818	False	True	False	False	False
2168	0.7051395215301323	0.03474356	31.16824295	1.65856004	1.66228149	0.7052979305276431	False	True	False	False	False
2206	0.7051395215301323	1.6279133	0.57881265	65.52743091	65.61878464	0.7052979047755366	False	True	False	False	False
2274	0.7051395215301323	1.26986607	0.0960101	28.66799203	28.86797988	0.7052976467495286	False	True	False	False	False
1226	0.7051395215301323	52.74832553	25.11887122	2.58084426	25.12744871	0.705297430201003	False	True	False	False	False
1775	0.7051395215301323	5.59880743	0.05301498	13.53849898	13.39570452	0.7052972807377966	False	True	False	False	False
613	0.7051395215301323	26.27025416	0.14496721	3.5489321000000005	3.56454355	0.7052971570988317	False	True	False	False	False
5139	0.6520078461329255	0.03366105	3.91033257	3.90996584	19.36871976	0.7052970300695333	False	True	False	False	False
2161	0.7051395215301323	0.26134887	0.49173701	3.37401895	3.41264394	0.7052969758241998	False	True	False	False	False
3080	0.7052059046177224	0.02168002	42.02563357	4.04971104	4.08411607	0.7052967962086673	False	True	False	False	False
1375	0.7051395215301323	41.91805998	0.0169077	43.94545326	44.18562061	0.7052962800845163	False	True	False	False	False
947	0.7051395215301323	32.59858198	3.2691674	1.90767036	1.88303004	0.7052961855879911	False	True	False	False	False
457	0.7051395215301323	0.21058544	32.40247292	0.6026878000000001	32.65013312	0.7052961634426222	False	True	False	False	False
611	0.7051395215301323	21.79757057	0.02230601	40.27565219	40.17087307	0.7052956649193509	False	True	False	False	False
1440	0.7051395215301323	0.12308606	30.91395573	40.98004158	30.71845196	0.7052956621782304	False	True	False	False	False
3870	0.7052059046177224	0.82788877	2.60554899	0.19570858	0.19363217	0.7052951551430582	False	True	False	False	False
2391	0.7051395215301323	0.01343425	0.15515356	6.44083842	6.38448334	0.7052950581939514	False	True	False	False	False
1237	0.7051395215301323	0.06933235	2.39112987	18.30632596	2.41735894	0.7052949611005752	False	True	False	False	False
1512	0.7051395215301323	0.06354007	1.16302436	16.99748052	16.95634775	0.705294550942375	False	True	False	False	False
2920	0.7052059046177224	3.87810065	0.82750828	0.05374874	0.05412182	0.7052945244689208	False	True	False	False	False
134	0.7051395215301323	8.495931800000001	28.19314682	11.06591927	11.15983283	0.7052942557669697	False	True	False	False	False
114	0.7051395215301323	0.02284915	11.60777267	46.61899207	46.18898842	0.7052936787610882	False	True	False	False	False
493	0.7051395215301323	0.26700142	3.81379106	0.0720184	3.85070808	0.7052935576468394	False	True	False	False	False
2118	0.7051395215301323	54.95229061	6.28642314	2.93825466	2.98092841	0.7052929644827733	False	True	False	False	False
274	0.7051395215301323	0.05857827	43.82011762	0.490445	0.48813721	0.7052928828262339	False	True	False	False	False
1973	0.7051395215301323	0.11334489	0.2008595	0.05116762	0.05122342	0.7052927589708649	False	True	False	False	False
901	0.7051395215301323	1.44752803	0.07045321	23.67874057	23.43357165	0.7052907397748855	False	True	False	False	False
1581	0.7051395215301323	0.04366388	1.35979942	0.02608046	0.02599276	0.7052903015562669	False	True	False	False	False
2193	0.7051395215301323	37.93771519	0.42871826	1.24126814	1.25906462	0.7052901590179969	False	True	False	False	False
2853	0.7052059046177224	4.60901759	0.76516889	0.17073653	0.16857027	0.7052899390070031	False	True	False	False	False
1737	0.7051395215301323	0.07595614	0.10572349	23.71878826	23.97336742	0.7052898230864565	False	True	False	False	False
2226	0.7051395215301323	0.03898863	1.22473564	7.55027224	7.56483695	0.7052898029608607	False	True	False	False	False
1619	0.7051395215301323	95.39289621	0.01293938	6.01713777	6.02275528	0.7052893264386888	False	True	False	False	False
1586	0.7051395215301323	4.35042619	11.18964039	19.35846298	19.3941006	0.7052888676616658	False	True	False	False	False
146	0.7051395215301323	0.49588692	16.9199202	2.74222141	2.74639937	0.7052881091647479	False	True	False	False	False
1444	0.7051395215301323	1.9162693	60.41343969	0.26106155	61.28154048	0.7052879239227047	False	True	False	False	False
2099	0.7051395215301323	2.17850191	0.25143127	16.8802205	16.87650479	0.7052876772939876	False	True	False	False	False
1468	0.7051395215301323	1.3524184	0.01450996	0.02380928	0.02368772	0.7052875921028453	False	True	False	False	False
2277	0.7051395215301323	83.70987549	23.162488600000003	17.10490589	17.20872868	0.7052869985059708	False	True	False	False	False
1795	0.7051395215301323	0.03349505	1.59404099	0.18273946	0.18352191	0.7052866948907994	False	True	False	False	False
1451	0.7051395215301323	23.43369484	1.98091336	0.13089772	2.00144824	0.7052864261167132	False	True	False	False	False
724	0.6189903330536514	24.29194423	4.65829379	4.84061853	0.13263663	0.7052864106798764	False	True	False	False	False
311	0.7051395215301323	1.92239071	0.0253056	30.72323225	30.90904597	0.7052860154535698	False	True	False	False	False
2098	0.7051395215301323	0.01844869	0.03520716	11.21512669	11.11270707	0.7052859824879882	False	True	False	False	False
1642	0.7051395215301323	1.53925852	0.41493091	41.02224949	41.37959692	0.7052857539650937	False	True	False	False	False
2330	0.7051395215301323	0.21629809	17.64485269	48.38838708	48.78444036	0.7052854170236669	False	True	False	False	False
1790	0.7051395215301323	0.37930365	0.01222388	2.83267132	2.8488398	0.7052851780412334	False	True	False	False	False
1409	0.7051395215301323	0.21365228	56.40205426	17.58308322	17.74504576	0.7052849718801121	False	True	False	False	False
412	0.7051395215301323	6.95538698	38.28494562	52.60994399	38.08338509	0.7052846060847845	False	True	False	False	False
3588	0.38378422737736856	0.01036039	16.87438677	17.11012356	0.19468366	0.7052844429159753	False	True	False	False	False
1970	0.7051395215301323	5.58846278	6.91433924	0.36536371	0.37043477	0.7052839619214487	False	True	False	False	False
559	0.7051395215301323	0.01829103	0.14891373	27.1867048	27.46508876	0.705283893465569	False	True	False	False	False
2032	0.7051395215301323	2.54342012	6.97745409	0.10866081	0.10955713	0.7052836922096108	False	True	False	False	False
1431	0.7051395215301323	0.60253294	38.26011082	14.708909900000002	38.24100381	0.7052833668818791	False	True	False	False	False
4301	0.7052059046177224	36.44763225	86.19577849	7.26504001	7.33946075	0.7052831916665663	False	True	False	False	False
894	0.7051395215301323	0.01107286	36.89597265	1.09953522	36.66060501	0.7052830595157006	False	True	False	False	False
2332	0.7051395215301323	10.2508073	0.0120222	6.85593942	6.83574307	0.7052825860231882	False	True	False	False	False
1236	0.7051395215301323	0.08251266	6.44173271	0.20276014	6.39145932	0.7052825767178051	False	True	False	False	False
1250	0.7051395215301323	0.08507387	95.91675692	2.10147204	2.12498326	0.705282446442443	False	True	False	False	False
1260	0.7051395215301323	0.01504072	73.29632871	13.97770166	14.07803089	0.7052821972890094	False	True	False	False	False
1507	0.7051395215301323	2.49421803	53.73690715	6.88771189	6.82587222	0.7052821874786831	False	True	False	False	False
1889	0.7051395215301323	66.39943006	0.01266045	0.03570821	0.03546392	0.7052816603179153	False	True	False	False	False
360	0.7051395215301323	0.11937277	0.09674477	2.71140137	2.71944963	0.7052815377609715	False	True	False	False	False
605	0.7051395215301323	0.08101566	0.32359018	1.83677539	1.81357298	0.7052812999326941	False	True	False	False	False
1425	0.7051395215301323	0.21588067	0.08819228	0.65500905	0.65957943	0.7052803611710309	False	True	False	False	False
349	0.7051395215301323	31.71427294	6.21571912	20.84344604	20.56576394	0.7052803266906194	False	True	False	False	False
1280	0.7051395215301323	0.03869271	79.13912059	0.11495647	0.11492910000000002	0.7052803149326548	False	True	False	False	False
2164	0.7051395215301323	0.01498927	0.42646386	2.36083385	2.35223239	0.7052790350457493	False	True	False	False	False
1112	0.7051395215301323	1.61963325	0.1052761	3.21444229	3.2108608	0.7052789962372527	False	True	False	False	False
1528	0.7051395215301323	0.01464952	16.01265544	33.78384689	34.09240473	0.7052787701669399	False	True	False	False	False
429	0.7051395215301323	5.7632053	24.40213094	0.11741018	24.61485215	0.7052787026488119	False	True	False	False	False
1017	0.7051395215301323	58.24187868	29.1993934	0.048222900000000006	29.41104213	0.705277472029942	False	True	False	False	False
1877	0.7051395215301323	98.72157863	0.01138153	0.92216218	0.92913612	0.7052768650160036	False	True	False	False	False
313	0.7051395215301323	0.01240926	0.02122992	3.85132081	3.88194047	0.7052763744275549	False	True	False	False	False
902	0.7051395215301323	0.05329289	10.48390496	0.09294727	0.09107364	0.70527603690905	False	True	False	False	False
3569	0.7052767104312299	0.3919287	2.15875959	2.13935202	4.6030601	0.7052753617999057	False	True	False	False	False
2233	0.7051395215301323	29.53176289	0.09492949	40.45278455	40.15060501	0.7052749072066984	False	True	False	False	False
1559	0.7051395215301323	13.18250171	18.32129728	3.06516778	3.0212267	0.7052748068672582	False	True	False	False	False
1111	0.7051395215301323	3.35047531	1.15096868	3.35759754	3.36076034	0.7052735529488635	False	True	False	False	False
3518	0.7052059046177224	22.72758277	2.6344691000000005	5.62898335	5.56379834	0.7052728067869883	False	True	False	False	False
1566	0.7051395215301323	0.10666022	1.89793648	3.24566982	3.2564418	0.7052720492999571	False	True	False	False	False
1205	0.7051395215301323	0.13983620000000002	0.07473271	0.40357395	0.0752521	0.7052714903277634	False	True	False	False	False
2227	0.7051395215301323	0.45427034	0.6646428000000001	1.54350038	1.54341781	0.7052708400329738	False	True	False	False	False
2204	0.7051395215301323	4.4521224	0.02408197	9.62672838	9.55271806	0.7052704315338729	False	True	False	False	False
2113	0.7051395215301323	0.01101329	2.75343683	85.47797348	86.23216223	0.7052704127067027	False	True	False	False	False
1936	0.7051395215301323	1.02685284	0.19008051	0.09246441	0.09287722	0.7052703742588798	False	True	False	False	False
1300	0.7051395215301323	15.29275384	18.00542699	7.16850558	7.21845426	0.7052689560896547	False	True	False	False	False
1151	0.7051395215301323	11.09008267	10.39314937	0.16037659	10.47945885	0.7052687084510508	False	True	False	False	False
1134	0.7051395215301323	1.65163005	4.55076386	0.06099806	0.06147624	0.7052685948388164	False	True	False	False	False
316	0.7051395215301323	0.08645202	12.75881965	51.18248022	50.62315065	0.7052685164283409	False	True	False	False	False
2331	0.7051395215301323	0.36950219	11.61865641	1.83751052	1.81947306	0.7052672904982299	False	True	False	False	False
2999	0.7052059046177224	5.37908877	0.05385059	0.15053466	0.15203441	0.7052672819141944	False	True	False	False	False
1686	0.7051395215301323	35.49772008	0.01510944	0.02584669	0.02613485	0.7052669986410232	False	True	False	False	False
3241	0.7052059046177224	1.98448482	3.97402252	0.29180961	0.28759909	0.7052666018998869	False	True	False	False	False
375	0.7051395215301323	1.18337198	0.1027459	33.6701611	33.90153928	0.7052665266633406	False	True	False	False	False
1635	0.7051395215301323	3.77724979	0.02426597	21.98955527	21.84294672	0.7052661445655589	False	True	False	False	False
1655	0.7051395215301323	3.76619594	0.01778316	49.0339603	49.75574419	0.7052660992649347	False	True	False	False	False
1417	0.7051395215301323	0.0661186	16.2361407	18.96102172	18.97453459	0.7052649956032284	False	True	False	False	False
3424	0.7052059046177224	91.87188746	68.73829551	24.28998395	24.44513876	0.7052643448756302	False	True	False	False	False
103	0.7051395215301323	0.31062115	1.76273262	17.1555967	16.92285298	0.7052641770180621	False	True	False	False	False
67	0.7051395215301323	30.39267922	0.59506706	0.01657449	0.58744325	0.7052640179609339	False	True	False	False	False
1641	0.7051395215301323	71.46604085	0.02407905	0.44223484	0.43975113	0.7052637900151174	False	True	False	False	False
806	0.7051395215301323	2.60794331	8.06395424	5.0371012	5.09421693	0.7052632915639809	False	True	False	False	False
1137	0.7051395215301323	9.50662834	0.47424231	6.70366568	6.76571386	0.7052629826829726	False	True	False	False	False
79	0.7051395215301323	4.60450854	0.44854604	0.72104809	0.44570608	0.705262739660993	False	True	False	False	False
136	0.7051395215301323	1.36328894	3.21321196	4.53552724	4.53398666	0.705262517125283	False	True	False	False	False
441	0.7051395215301323	0.57188544	10.56395962	65.47516698	10.63795887	0.7052623762461122	False	True	False	False	False
1607	0.7051395215301323	26.50446087	0.01512328	13.62539025	13.48795769	0.7052620490428769	False	True	False	False	False
2115	0.7051395215301323	13.83048928	1.7244904	8.93671629	8.83079301	0.7052619639960042	False	True	False	False	False
3477	0.7052059046177224	4.08454364	2.18738956	0.23637812	0.2377313	0.7052619580809546	False	True	False	False	False
608	0.7051395215301323	0.30213354	0.01004615	24.55959727	24.72377516	0.7052618401406351	False	True	False	False	False
1514	0.7051395215301323	1.63583933	2.02912661	1.15417849	1.15326357	0.7052616460981519	False	True	False	False	False
163	0.7051395215301323	8.26026566	0.03050106	1.90707648	1.8731934	0.7052615637923999	False	True	False	False	False
1257	0.7051395215301323	0.05021072	34.7544559	33.88389804	34.97200957	0.7052615083929104	False	True	False	False	False
1131	0.7051395215301323	0.0296582	41.59040134	2.17648995	2.1678331	0.7052612329102923	False	True	False	False	False
2557	0.5835857650365452	1.63563615	53.35603370000001	20.66626214	19.48219144	0.7052610961428024	False	True	False	False	False
3836	0.7052059046177224	0.0150085	59.89251202	13.73960151	13.85635594	0.7052606920439214	False	True	False	False	False
182	0.7051395215301323	18.37032484	3.30923896	0.80063061	3.28949447	0.705260605770758	False	True	False	False	False
94	0.7051395215301323	56.44399435	26.1072932	9.39996947	9.44822398	0.7052604593372113	False	True	False	False	False
822	0.7051395215301323	0.06150682	0.013666	0.05069629	0.0138646	0.7052602981881753	False	True	False	False	False
966	0.7051395215301323	70.36669903	0.03916714	15.33405184	15.17751599	0.7052602462511538	False	True	False	False	False
381	0.7051395215301323	4.88927725	0.95937862	5.83260421	5.89992651	0.7052601133789405	False	True	False	False	False
2251	0.7051395215301323	1.36810798	3.22911389	8.55855578	8.52254181	0.7052598280859962	False	True	False	False	False
1329	0.7051395215301323	36.03508531	0.38302991	3.13338828	3.18915464	0.7052589602327943	False	True	False	False	False
