CRN	one	r0	r1	r2	r3	score	hasAM	unique
2027	0.7051395215301323	0.7852951	37.02221818	5.21330907	5.27383039	0.7051853510464181	False	False
1423	0.7051395215301323	3.41777264	12.03574845	0.25185209	0.25238689	0.705185081695254	False	False
1338	0.7051395215301323	0.13891193	1.00066231	0.06819209	0.99709893	0.7051848719995298	False	False
2597	0.7052059046177224	3.12475463	0.03398778	8.60773477	8.55971377	0.7051847290284512	False	False
2315	0.7051395215301323	0.75080323	3.82948665	0.09302339999999999	0.09362157	0.7051845899526492	False	False
3837	0.7052059046177224	0.227633	36.55510484	6.09906568	5.99411254	0.7051845850474862	False	False
4283	0.7054066145158534	16.20182309	3.9634905	15.99857355	0.89579844	0.7051844525359466	False	True
2163	0.7051395215301323	0.0307742	0.01953226	0.17056116	0.17330025	0.7051842416860664	False	False
520	0.7051395215301323	0.02324801	0.03031346	1.1006093000000001	1.08718061	0.7051841641412079	False	False
1943	0.7051395215301323	25.11889605	0.0603898	0.41314195	0.05994902	0.7051841608230094	False	False
1403	0.7051395215301323	13.01674031	4.11311792	0.03992051	0.03979533	0.7051839864733136	False	False
214	0.7051395215301323	0.04243188	0.16681236	1.16777949	1.15868314	0.705183861535923	False	True
1903	0.7051395215301323	0.02117153	9.86586767	2.34683495	2.34205323	0.7051836949767807	False	False
512	0.7051395215301323	0.01671582	1.88596763	1.27504127	1.28834508	0.7051836152678796	False	False
1081	0.7051395215301323	0.16565738	0.39743491	0.75049065	0.76225747	0.7051835209877587	False	False
693	0.7051395215301323	37.88057888	0.06188925	27.04838746	26.51882542	0.7051831360767218	False	False
1598	0.7051395215301323	0.06056038	2.42207647	15.82927279	2.46364448	0.7051830755556648	False	False
1739	0.7051395215301323	0.06326894	62.95490177	10.80535653	10.64346484	0.7051829535036643	False	False
353	0.7051395215301323	0.27101659	0.29967894	5.09411759	5.08294046	0.7051828704765648	False	False
2155	0.7051395215301323	0.13918137	0.02395456	2.55054748	2.50098558	0.7051827308236848	False	True
665	0.7051395215301323	0.37686978	0.57981583	16.82102479	0.57819108	0.7051826304121099	False	False
2037	0.7051395215301323	0.09792752	1.35254995	4.89473022	4.81480711	0.705181944410618	False	False
92	0.7051395215301323	11.60914364	1.02381635	48.0788198	47.12532661	0.7051817554175677	False	False
948	0.7051395215301323	0.04195506	0.08944314	23.0972081	22.75407427	0.7051815943406664	False	False
2150	0.7051395215301323	0.07266226	5.359199299999999	24.68879908	24.24555683	0.7051812830070766	False	True
2306	0.7051395215301323	0.02992531	69.61634486	0.43512897	0.43641226	0.7051809961993024	False	True
2312	0.7051395215301323	0.50153194	5.94237362	32.67066919	32.16690177	0.7051806063831024	False	False
2246	0.7051395215301323	30.22366511	0.01039015	10.79171381	10.67767017	0.7051797230930635	False	False
2110	0.7051395215301323	0.70295854	30.27459993	3.64741451	3.69336149	0.7051791447887564	False	False
2222	0.7051395215301323	0.01773794	0.02700416	4.80419625	4.89361544	0.7051789399260606	False	False
1283	0.7051395215301323	1.89494739	0.56982832	0.20120495	0.19854821	0.7051789200168691	False	False
4986	0.6245896811558318	64.48458572	0.16126074	63.67709944	0.41970561	0.7051787374438117	False	False
1697	0.7051395215301323	0.04974843	0.33418579	26.68778475	26.21849889	0.7051785062519313	False	False
2147	0.7051395215301323	62.48848079	0.01753196	5.72773242	5.69089383	0.7051784623940021	False	False
602	0.7051395215301323	2.19702254	21.07323705	0.71104126	0.71850034	0.70517832483303	False	False
4747	0.7052182721930951	0.06495395	2.29675557	0.6514376000000001	2.3349929	0.7051781902295826	False	False
1822	0.7051395215301323	5.15329907	8.31270581	4.39661723	4.48294313	0.7051781413222208	False	False
2621	0.7052337359362951	1.27651666	0.01010995	1.27394624	12.32685662	0.7051780530292843	False	False
411	0.7051395215301323	53.38182952	2.84228918	0.31424734	0.31956955	0.7051778835847516	False	False
877	0.7051395215301323	1.50998825	0.8015503	0.07368799	0.79901434	0.7051777243112192	False	False
943	0.7051395215301323	15.89224568	2.38180896	1.65892935	1.69414494	0.7051777108220205	False	False
864	0.7051395215301323	3.4291087999999994	0.67872452	15.67577438	15.38268442	0.7051773727985725	False	False
4015	0.7052059046177224	0.37455773	0.11873983	0.11679854	1.80672669	0.7051770732950821	False	False
2220	0.7051395215301323	15.23673648	22.9187638	0.82761229	0.815346	0.7051760719204541	False	False
205	0.7051395215301323	0.07233959	5.29136216	0.10083367	0.10130073	0.7051756510863108	False	False
1591	0.7051395215301323	50.37362255	0.18700435	0.35566133	0.3611072	0.7051754715429128	False	False
2649	0.7052337359362951	0.26499647	9.75550332	9.98933434	0.61081676	0.7051752197204935	False	False
143	0.7051395215301323	0.11301434	0.07805218	10.02056617	9.88904105	0.7051751762953727	False	False
2103	0.7051395215301323	0.01892115	0.66101697	4.03264118	4.12497368	0.7051746056373492	False	True
4302	0.7052059046177224	0.2927804	1.37040783	22.36831718	22.10378984	0.7051745258563136	False	False
802	0.7051395215301323	0.29514241	30.18809363	1.21714622	1.18999257	0.7051740719844537	False	False
1421	0.7051395215301323	1.30007581	0.19641927	0.67370951	0.66751877	0.7051739023235168	False	False
2146	0.7051395215301323	0.77139699	1.3066018	63.20768142	61.96730592	0.7051736900309417	False	False
2707	0.7052337359362951	0.011437000000000001	12.49962475	12.61386377	54.48739882	0.7051734967819409	False	False
1680	0.7051395215301323	36.68366383	1.21880431	0.01055086	0.01038513	0.7051733766054441	False	False
4291	0.7052337359362951	17.02080055	48.20150467	17.17866755	4.38739212	0.7051733683820822	False	False
451	0.7051395215301323	0.06459781	0.22386134	0.03442596	0.22475423	0.7051732666720819	False	False
2294	0.7051395215301323	22.33489468	73.19239319	0.03348653	0.03363144	0.7051729756804921	False	False
8	0.7051395215301323	0.12817158	8.38574135	0.3234911	0.32237094	0.7051727046702286	False	False
152	0.7051395215301323	1.37283003	0.8101351	0.67234742	0.67571757	0.7051726165215617	False	False
299	0.7051395215301323	26.69748055	0.12975374	0.26084962	0.26613419	0.7051725717980154	False	False
2260	0.7051395215301323	17.56650814	1.07830435	0.28179401	0.27870068	0.7051723970876459	False	False
350	0.7051395215301323	1.00183451	0.23920839	1.32812379	1.31202941	0.70517226356622	False	False
1748	0.7051395215301323	0.01248303	0.08771011	1.06281079	1.05376725	0.7051721538492621	False	False
2219	0.7051395215301323	0.40221062	30.82444821	0.2997212	0.30172631	0.7051720888558505	False	False
1587	0.7051395215301323	0.03333828	10.23979909	59.89950135	58.57174541	0.7051720113831268	False	False
1663	0.7051395215301323	0.25846536	5.28095496	4.1806217000000006	4.27401561	0.7051715230308554	False	False
1860	0.7051395215301323	0.81600022	0.32750128	3.18158313	3.14029819	0.7051713481762164	False	False
339	0.7051395215301323	15.04313727	0.72943535	2.33921733	2.29463048	0.7051709585764206	False	False
2677	0.7052059046177224	0.93862451	0.09708098	0.23123283	0.098703	0.705170897983229	False	False
654	0.7051395215301323	9.05186013	2.76704267	0.07546661	0.07561535	0.7051708712933707	False	False
915	0.7051395215301323	0.01032457	36.84290317	1.06882733	1.07063645	0.7051708397704841	False	False
1494	0.7051395215301323	0.11121836	0.44153161	1.09110711	1.10543034	0.7051707625141647	False	False
640	0.7051395215301323	0.11083278	3.07845873	12.88542586	12.6997739	0.7051703875577234	False	False
377	0.7051395215301323	0.30941614	0.29207069	1.7621327000000002	1.78581114	0.7051702726470636	False	False
526	0.7051395215301323	2.72419397	0.37255698	71.92451981	70.50421893	0.7051702703387513	False	False
2194	0.7051395215301323	2.3286145	0.14800398	1.33588906	1.33103945	0.7051698151684661	False	True
2288	0.7051395215301323	2.22367654	0.03180354	0.59794203	0.60178111	0.7051693150582301	False	False
472	0.7051395215301323	23.13809545	35.01573292	4.64011907	34.45041897	0.7051692729315351	False	False
4582	0.6058201122751071	0.87044828	63.96556849	1.14280879	1.1589677	0.7051691107004775	False	False
2022	0.7051395215301323	0.22989712	0.28877548	4.92561702	5.02468735	0.7051690340933708	False	False
1064	0.7051395215301323	11.65455881	0.16720079	44.63066714	43.90852517	0.7051688974701505	False	False
1003	0.7051395215301323	5.0595793	0.16215044	66.54924771	0.16194797	0.7051686203284332	False	False
1874	0.7051395215301323	0.22601316	0.43698002	0.98028888	0.9637524	0.7051685644961351	False	False
970	0.7051395215301323	8.46327201	0.0186198	0.31374281	0.31804422	0.7051682245250487	False	False
1143	0.7051395215301323	0.01067071	26.01834947	1.52292777	1.54091118	0.7051679408912036	False	False
1224	0.7051395215301323	5.55060777	3.32858129	0.42488475	0.4269697	0.7051675313100816	False	False
963	0.7051395215301323	6.12785665	21.00841235	10.26577897	10.4692901	0.705167509958195	False	False
1996	0.7051395215301323	1.3004673999999998	0.20882911	3.63719225	3.58871592	0.7051673170698678	False	False
1377	0.7051395215301323	0.12053313	0.03921215	0.04240544	0.04176384	0.7051671997787611	False	False
234	0.7051395215301323	62.64683951	0.73276631	1.47695887	1.48714423	0.7051667988538093	False	False
1810	0.7051395215301323	91.21599679	1.20564246	3.12135587	3.17834264	0.7051666101492979	False	False
2782	0.7052767104312299	7.08666905	30.47124694	30.97799361	23.84662436	0.7051661475491331	False	False
374	0.7051395215301323	2.76817044	9.15490752	0.61142172	0.61961571	0.7051660581741753	False	False
1491	0.7051395215301323	0.03935029	3.43081291	0.026345999999999998	0.02601377	0.7051659473751961	False	False
309	0.7051395215301323	6.31156905	45.72449268	1.02167247	1.02291078	0.7051656804766137	False	False
3280	0.7052059046177224	91.40578332	0.06510656	67.00536552	66.07972308	0.7051655556113579	False	False
1312	0.7051395215301323	0.04867683	0.36781198	4.17657018	4.24204139	0.7051653751302083	False	False
225	0.7051395215301323	1.9017076000000002	49.96202231	1.95451236	1.99768271	0.7051653652477472	False	False
1359	0.7051395215301323	1.27629713	0.58054968	0.13548944	0.13304819	0.7051651906095125	False	False
1274	0.7051395215301323	8.76085326	0.10452157	0.08804818	0.08828267	0.7051647379639433	False	False
794	0.7051395215301323	0.08172396	0.01480658	17.16479876	16.86829796	0.7051644155216018	False	False
627	0.7051395215301323	21.91574574	0.13793645	4.47428595	4.43281093	0.7051641512198703	False	True
924	0.7051395215301323	0.24438926	0.15042370000000002	0.04564561	0.04520331	0.7051635357661659	False	False
9	0.7051395215301323	0.07907221	0.7185372	7.654491800000001	7.79774063	0.7051631329657104	False	False
293	0.7051395215301323	85.02713948	0.01814423	3.99580616	4.02448991	0.7051623661011613	False	False
194	0.7051395215301323	1.01949274	22.14620958	0.02513079	22.57602081	0.7051620026862806	False	False
2173	0.7051395215301323	0.53628214	0.0218982	71.92777574	70.54103054	0.7051619537067841	False	False
3252	0.7052059046177224	0.12343904	0.16603904	6.24972433	6.32547582	0.7051617003695347	False	False
848	0.7051395215301323	1.39758872	0.10957916	0.09905655	0.10033715	0.7051616595412651	False	False
743	0.7051395215301323	0.04961684	9.95966428	8.52830512	10.13723402	0.7051616583871091	False	False
1787	0.7051395215301323	0.86308101	0.25900506	0.0292413	0.02916741	0.7051615985873997	False	True
836	0.7051395215301323	53.03904391	5.67667653	7.71826177	7.84166965	0.7051610709938232	False	False
167	0.7051395215301323	0.50015048	0.03885948	1.61791884	1.64715856	0.7051605787462752	False	False
913	0.7051395215301323	0.04721093	0.97946001	0.36916764	0.36497196	0.7051604816528991	False	False
1493	0.7051395215301323	3.33243347	60.93441083	2.39943109	2.36330883	0.7051601765950326	False	False
1793	0.7051395215301323	22.63771748	14.60413791	1.04134565	1.02973464	0.7051599332123792	False	False
29	0.7051395215301323	0.05721853	5.39310778	0.60268892	5.46897519	0.7051595890574772	False	False
91	0.7051395215301323	11.04581053	27.00907283	1.08240729	1.09001691	0.7051592019823977	False	False
1018	0.7051395215301323	2.63848511	0.01171433	2.02586587	0.01147662	0.7051590357117943	False	False
49	0.7051395215301323	1.78203804	35.53823804	4.47448647	4.39464887	0.7051588945440845	False	True
2340	0.7051395215301323	0.03183449	4.94556934	28.4491103	27.85390234	0.7051587058395732	False	False
4351	0.7052337359362951	1.44264093	17.76452134	17.34937884	0.71211298	0.7051585682064663	False	True
1859	0.7051395215301323	0.01643579	28.02503239	0.17650037	0.18166071	0.7051585081182179	False	False
65	0.7051395215301323	9.4732309	0.60705878	0.87361933	0.61048922	0.70515845365648	False	False
1291	0.7051395215301323	43.22140398	64.20999965	3.12581301	3.18238286	0.7051578200248181	False	False
610	0.7051395215301323	22.57341576	0.23511405	28.20819475	28.76600382	0.7051574245099725	False	False
1033	0.7051395215301323	3.46193613	0.20156675	3.47668758	0.19950021	0.7051572662463266	False	False
2693	0.6075670929077366	15.77181326	0.04537233	0.46303320000000003	0.46919394	0.7051572627838585	False	False
1615	0.7051395215301323	0.07891212	0.5612273	0.20541847	0.20804089	0.7051572622789153	False	False
1575	0.7051395215301323	0.12166353	0.08130682	0.21728674	0.21767083	0.7051572323429932	False	False
1782	0.7051395215301323	39.59834677	0.03308219999999999	68.39240226	69.73183533	0.7051564617995718	False	False
4003	0.7052059046177224	1.03822559	2.70263702	2.7384772999999996	95.84494661	0.7051563820906708	False	False
3537	0.3837953886432829	56.96466842	0.0122069	56.19278082	2.77218829	0.7051563569156424	False	True
1940	0.7051395215301323	0.02699324	0.62151549	2.65489098	2.70949859	0.7051563102444578	False	False
1369	0.7051395215301323	0.018327200000000002	17.57750351	2.42366115	2.46316194	0.7051561780935921	False	False
2190	0.7051395215301323	0.32160318	0.01887103	0.53256209	0.52699988	0.7051558804656051	False	False
753	0.7051395215301323	4.31488929	0.24790860000000003	2.37648124	0.24987501	0.7051555120012917	False	False
276	0.7051395215301323	61.18474761	0.01798307	0.03382477	0.03325969	0.7051554867541284	False	False
4393	0.7052059046177224	20.99105292	0.15888711	13.98474112	13.79633921	0.7051553191850994	False	False
2051	0.7051395215301323	65.03087073	0.02380211	0.06805602	0.06799562	0.7051550176618359	False	False
1805	0.7051395215301323	36.50803024	0.84415087	97.32422198	95.06053665	0.7051548248456436	False	False
1995	0.7051395215301323	85.76944115	2.63206656	0.76584696	0.76879325	0.7051541389162864	False	False
1908	0.7051395215301323	0.08610963	2.32239361	0.90193349	0.88370219	0.7051540175856336	False	False
716	0.7051395215301323	0.26296128	9.60122784	0.08158799	9.73206947	0.7051531836357652	False	False
160	0.7051395215301323	0.08323808	0.0448341	1.05577817	1.05275964	0.7051531814717227	False	False
1756	0.7051395215301323	67.52595359	37.25580563	1.32305205	1.30560053	0.7051531370367153	False	False
1281	0.7051395215301323	50.55111234	4.55345868	35.96999467	35.26963208	0.705152858740842	False	False
115	0.7051395215301323	5.36181459	13.83094884	2.00330939	2.04139419	0.7051526590718483	False	False
2075	0.7051395215301323	0.04869594	10.24381317	63.87071574	65.21899487	0.7051522178235701	False	False
1886	0.7051395215301323	41.55344184	0.89655046	0.35717606	0.36545251	0.7051521078902081	False	False
1463	0.7051395215301323	0.06776371	2.2559167	12.06572439	2.30540635	0.7051519488330797	False	False
2402	0.7051395215301323	0.07668675	0.01586049	13.202532500000002	13.41550406	0.7051514499491345	False	False
3435	0.7052059046177224	61.98214265	10.38026489	2.0834855	2.12599723	0.7051512950036871	False	False
1834	0.7051395215301323	0.056996500000000005	0.15394457	28.66596221	29.20480007	0.7051512886558289	False	False
2195	0.7051395215301323	0.60175266	7.97810535	1.1477527	1.13746852	0.7051510582574309	False	False
128	0.7051395215301323	0.18788331	0.37393275	0.03173053	0.03193036	0.705151039358126	False	False
89	0.7051395215301323	0.20205548	0.07052449	10.73870222	10.53820497	0.7051508955214303	False	False
1095	0.7051395215301323	0.62495696	0.28414386	0.02336904	0.02322651	0.7051507330018342	False	False
4186	0.7052059046177224	10.2688474	4.68022295	0.24236328	0.24755895	0.7051495919021914	False	False
2256	0.7051395215301323	63.53532857	2.75413384	0.21126772	0.20727425	0.7051488785616283	False	False
2401	0.7051395215301323	50.70341139	0.13212439	15.43887283	15.72557132	0.7051482506286119	False	False
1366	0.7051395215301323	0.68717755	8.3144649	0.08649072	0.08571277	0.70514802715515	False	False
730	0.7051395215301323	0.08691233	0.59183294	0.02074477	0.5892476	0.7051477741785747	False	False
1608	0.7051395215301323	0.48376785	2.88942118	3.73284213	3.78341504	0.7051477130804396	False	False
1821	0.7051395215301323	2.43340302	0.058462900000000005	0.7147873	0.72025353	0.7051476433982692	False	False
2262	0.7051395215301323	23.72477407	0.01289852	0.02169366	0.02139129	0.705147576817893	False	False
1529	0.7051395215301323	2.44889789	0.20436665	0.01083285	0.01100551	0.7051473096307714	False	False
140	0.7051395215301323	5.81252752	0.4859365	2.25173002	2.21103592	0.7051472051075157	False	False
878	0.7051395215301323	1.29250593	30.24085452	10.61116882	30.85476876	0.7051457137215172	False	False
2121	0.7051395215301323	0.11081631	16.77561506	0.39591706	0.39238244	0.7051451106028553	False	False
2755	0.7052337359362951	16.38039733	0.31679128	16.30957108	3.44327526	0.7051447759697407	False	False
203	0.7051395215301323	64.08375493	0.04274894	0.19700219	0.19779074	0.7051447389646128	False	False
4285	0.7052059046177224	16.00234083	0.07795982	2.59956116	2.54255273	0.7051446861619743	False	False
2141	0.7051395215301323	0.40679603	0.01702506	22.24657582	22.65025131	0.7051446653150308	False	False
90	0.7051395215301323	2.10236305	14.02664357	0.03667869	0.03674033	0.7051445861110732	False	False
1639	0.7051395215301323	0.21090830000000002	0.21060028	4.73894503	4.82914392	0.7051441696771497	False	True
266	0.6189903330536514	0.80498214	2.24878875	5.3333490999999995	7.648045599999999	0.7051440342080854	False	False
218	0.7051395215301323	8.41256515	0.14367809	5.79785566	5.68543159	0.7051439142479927	False	False
962	0.7051395215301323	4.53886062	0.081275	3.08283083	3.02687828	0.705143871688489	False	False
275	0.7051395215301323	0.28369972	51.67181725	0.07806049	0.07712051	0.7051433541937778	False	False
1600	0.7051395215301323	0.04623723	0.72493658	0.29684231	0.29823867	0.7051429262182939	False	False
590	0.7051395215301323	0.16100184	0.06939271	1.07753478	1.081963	0.7051424331772638	False	False
529	0.7051395215301323	6.17575535	17.39868928	2.73177748	2.79354261	0.7051422651032915	False	False
1967	0.7051395215301323	0.01671012	1.90503678	0.07504347	0.07388956	0.7051417421263391	False	False
1742	0.7051395215301323	87.25937333	0.1683934	0.96833975	0.95515615	0.7051416590271047	False	False
50	0.7051395215301323	16.41318626	0.06573638	0.20681401	0.20591325	0.7051415907154945	False	False
117	0.7051395215301323	0.08805326	1.43042583	1.38105388	1.4086615	0.7051410015909746	False	False
1579	0.7051395215301323	0.07165057	1.28980486	30.9828146	30.37936944	0.7051408708106692	False	False
1135	0.7051395215301323	10.16398337	70.05251146	45.38813673	44.56531274	0.7051408040138888	False	False
2158	0.7051395215301323	0.59494748	21.266976899999996	2.53487717	2.48599601	0.7051407706154986	False	False
1652	0.7051395215301323	0.74868038	6.76314571	3.84792939	3.83078269	0.7051407391647467	False	False
1032	0.7051395215301323	93.45526892	0.34463623	26.37727873	0.34812481	0.7051404076334263	False	False
3502	0.7052059046177224	41.85190046	0.09389531	0.25442881	0.25111366	0.7051401930325389	False	False
1247	0.7051395215301323	2.87758945	0.08264457	0.13447993	0.08293659	0.7051398949717436	False	False
247	0.7051395215301323	6.824247200000001	5.48283834	0.08487997	0.08569417	0.7051396647897498	False	False
530	0.7051395215301323	0.25871416	31.79531304	0.0225075	0.02299965	0.705139439873593	False	False
622	0.7051395215301323	0.0645325	0.94070789	0.13000816	0.12762635	0.7051390006450877	False	False
1019	0.7051395215301323	2.47817076	10.71642961	0.4530299	10.5188159	0.7051389885264493	False	False
1801	0.7051395215301323	8.55376525	4.71965272	6.07758158	6.12953239	0.7051387682990514	False	False
3944	0.7052059046177224	53.01821089999999	0.55122499	30.57856737	30.04792024	0.7051384019266457	False	False
1780	0.7051395215301323	1.29207681	1.32827308	0.29311203	0.28778194	0.705137973301949	False	False
2699	0.7052337359362951	18.93358496	25.95314884	26.13881933	24.05160147	0.7051375230368268	False	False
1691	0.7051395215301323	0.02000981	0.84144141	1.13844533	1.11612097	0.7051373501298261	False	False
1348	0.7051395215301323	0.03342776	5.97661619	24.05473571	23.69392847	0.7051368671876612	False	False
1450	0.7051395215301323	0.29766761	32.30195021	0.47100785	31.67204232	0.7051367012777315	False	False
1942	0.7051395215301323	0.32595991	0.32908930000000003	45.11827923	0.33393423	0.7051366725681002	False	False
2171	0.7051395215301323	0.02340115	6.53225596	0.38636129999999996	0.38645988	0.7051365758353977	False	False
4043	0.7052337359362951	0.47219966	61.54724	60.25204577	4.862837799999999	0.7051364873260569	False	True
459	0.7051395215301323	0.0247649	0.63928808	5.82613223	0.64270052	0.7051363331740919	False	False
853	0.7051395215301323	38.99534873	0.64203809	0.01355324	0.01363259	0.7051360111645587	False	False
1721	0.7051395215301323	69.46242842	0.03722183	3.44111014	3.51345293	0.7051359155138774	False	False
1204	0.7051395215301323	3.80464696	0.01058189	1.7704721999999997	0.01081123	0.7051355282223938	False	False
1999	0.7051395215301323	0.01472513	0.15377377	47.01345383	47.97351901	0.7051347063190291	False	False
1792	0.7051395215301323	0.82628633	0.7829919	0.02532788	0.02581932	0.7051346217049649	False	False
3180	0.7052059046177224	28.89731512	14.46472749	0.07188045	14.71524782	0.705133906561033	False	False
2186	0.7051395215301323	1.38490631	2.12803342	0.66262475	0.67009301	0.7051337128792239	False	False
1289	0.7051395215301323	40.48887132	0.9027171	0.24108582	0.24117827	0.7051330237038028	False	False
2188	0.7051395215301323	8.11726972	0.01813814	7.33725783	7.22512305	0.7051329460146748	False	False
742	0.7051395215301323	70.95256931	0.05874592	95.7775056	0.05901159	0.7051321431548846	False	False
599	0.7051395215301323	0.01108757	5.59769179	3.37379768	3.29811394	0.7051316710329325	False	False
585	0.7051395215301323	1.36893131	0.01176211	1.21773648	1.23635677	0.7051310303320648	False	False
1222	0.7051395215301323	8.71034652	0.11352361	1.3782128999999999	1.36767188	0.7051305545312403	False	False
124	0.7051395215301323	0.63080433	0.15787318	2.23331264	2.26727885	0.7051303251427288	False	False
2004	0.7051395215301323	0.90367145	0.10889132	0.10339407	0.10402921	0.7051303042957854	False	False
1073	0.7051395215301323	0.05225274	0.01231071	2.15220421	2.19098406	0.7051298748054717	False	False
1472	0.7051395215301323	2.61758589	1.22356837	19.14291736	18.72624828	0.7051298590800958	False	False
1136	0.7051395215301323	66.71085154	1.69473382	0.02945512	0.02920146	0.7051295912437615	False	False
137	0.7051395215301323	0.32883295	50.81203537	0.09849576	0.10051514	0.7051287914857656	False	False
1499	0.7051395215301323	75.53100179	3.22950946	14.20352823	14.49697022	0.7051285011433885	False	False
1738	0.7051395215301323	3.8521148999999997	2.20970204	0.17710262	0.17648079	0.7051283670448846	False	False
2203	0.7051395215301323	19.95482038	35.37085184	1.33853849	1.36779018	0.7051283588215228	False	False
5287	0.4485956642697601	0.14597739999999998	0.14778873	0.02049426	75.60676733	0.7051283515359129	False	False
3175	0.7052059046177224	7.25758901	2.27531892	0.25354740000000003	2.32283974	0.7051281342660397	False	False
976	0.7051395215301323	31.00378525	0.08115699	0.06401635	0.08066068	0.7051281296494155	False	False
2208	0.7051395215301323	0.69695419	2.84204986	5.87482917	5.9955135	0.7051279711693654	False	False
270	0.7051395215301323	0.01376346	2.49419172	0.05068506	0.05080201	0.7051274192663775	False	False
2036	0.7051395215301323	0.0362447	37.5162369	0.8900128	0.87819126	0.7051273402066892	False	False
3	0.7051395215301323	0.05835288	0.17850681	0.03278769	0.03279496	0.7051270070884043	False	False
271	0.7051395215301323	0.74684046	29.33229905	5.53561878	5.57380826	0.7051269486592551	False	False
13	0.7051395215301323	0.07368271	0.33045027	0.18588479	0.07294332	0.7051266719503463	False	False
1614	0.7051395215301323	74.68099938	0.01194207	6.26790263	6.39070573	0.7051266224659064	False	False
663	0.7051395215301323	0.11217930000000001	0.04485852	0.17870797	0.1760467	0.7051255905061437	False	False
253	0.7051395215301323	0.02807137	0.04931473	0.46257255	0.4579379	0.7051254381575474	False	False
347	0.7051395215301323	0.03608894	32.0469087	2.19290581	2.18035664	0.7051253380345114	False	False
3276	0.7052059046177224	4.76421929	0.03718373	6.14497444	6.24645185	0.7051248583384104	False	False
1909	0.7051395215301323	84.48927229	0.98013091	7.59216993	7.45533535	0.7051243119176637	False	True
2183	0.7051395215301323	1.57428048	4.43856475	1.13169805	1.15341419	0.7051236738857818	False	False
4331	0.7052059046177224	7.75056545	13.88034156	1.42452512	1.39445286	0.7051236527502994	False	False
1827	0.7051395215301323	4.68306836	0.10035679	0.8435851000000001	0.82990867	0.7051233355737947	False	False
1654	0.7051395215301323	0.12899668	0.93800368	0.64290238	0.63569081	0.7051232295357092	False	False
1843	0.7051395215301323	1.40088622	0.0934928	0.05691852	0.0564784	0.7051231809168864	False	False
2762	0.7052337359362951	0.07370098	45.56730804	0.07424039	0.85010442	0.7051221887755067	False	False
258	0.7051395215301323	0.20022307	0.99106904	2.73543358	2.69501123	0.7051217210537745	False	False
3558	0.7052337359362951	1.43646836	2.75216305	1.46005102	18.69723849	0.7051216567095756	False	False
392	0.7051395215301323	13.05789973	0.0168818	0.15198503	0.15454978	0.7051206510789974	False	False
1665	0.7051395215301323	0.28630079	0.02251997	5.03027027	5.15425793	0.7051203445063011	False	False
1261	0.7051395215301323	0.211351	2.33665834	6.82793599	6.97721603	0.7051202647252655	False	False
1818	0.7051395215301323	14.00129354	0.02403061	0.38738984	0.39347723	0.7051199344923705	False	False
2282	0.7051395215301323	0.20469119	12.80222023	0.16185096	0.16451071	0.7051196458090928	False	False
1932	0.7051395215301323	0.0116009	0.25408892	0.24527269	0.24242182	0.7051195842060146	False	False
4025	0.7052059046177224	47.19939425	36.63454034	37.29795701	1.68599457	0.7051194058889075	False	False
4222	0.7052059046177224	0.01285117	0.71096294	2.33010039	2.37019514	0.7051189165267497	False	False
2596	0.7052059046177224	15.434178699999999	0.18571075	3.16436041	3.10913782	0.7051188491528912	False	False
2096	0.7051395215301323	0.15852104	2.95613758	4.61693975	4.68230579	0.7051187948354231	False	False
607	0.7051395215301323	51.1292964	0.32506435	7.86427401	8.04648812	0.7051184457032231	False	False
2346	0.7051395215301323	82.77064783	5.36748202	0.01383324	0.01395768	0.7051181368222149	False	False
2292	0.7051395215301323	0.01025751	0.02327626	0.09254352	0.09259216	0.7051179445109659	False	False
2024	0.7051395215301323	0.33165300000000003	0.01019364	6.04719735	5.9407402000000005	0.7051170227731043	False	False
1509	0.7051395215301323	35.71570158	0.36828454	0.03505933	0.03489861	0.7051167557302522	False	False
838	0.7051395215301323	33.59499753	0.50712346	0.31136788	0.31060709999999997	0.7051166842447131	False	False
1959	0.7051395215301323	0.23730253	45.86917512	0.68714322	0.68151406	0.7051166515676703	False	False
3256	0.7052059046177224	36.04660404	1.21882174	13.930075099999998	14.20167734	0.7051163620909103	False	False
2248	0.7051395215301323	0.03810619999999999	0.11558399999999999	25.34101244	24.76677332	0.7051163339583572	False	False
5061	0.4360276322639708	0.58357834	0.60298124	92.91702936	0.01323058	0.7051162361436332	False	True
1270	0.7051395215301323	0.60020488	0.12054582	0.01395545	0.01362984	0.7051158800864972	False	True
1979	0.7051395215301323	0.59170003	0.06685292	13.35427808	13.11099043	0.7051158505112488	False	False
699	0.7051395215301323	0.18014877	11.80406976	0.07625361	11.56400322	0.7051154247719422	False	False
2311	0.7051395215301323	2.75479068	4.81066357	42.34006483	43.23174724	0.7051140478637953	False	False
1470	0.7051395215301323	0.30828053	47.2266132	2.75578969	2.69563578	0.7051135340479564	False	False
1667	0.7051395215301323	0.10122184	35.25006423	0.07796564	0.07722491	0.705113023622451	False	False
1679	0.7051395215301323	3.62626897	0.04022717	0.28006707	0.28426090000000004	0.7051128791365426	False	False
1108	0.7051395215301323	0.17162184	1.56587227	0.28422917	0.2855953	0.705112751025223	False	False
1806	0.7051395215301323	0.17517533	6.3104624000000005	0.54729514	0.55283447	0.7051127191416625	False	False
