1.0	1.0	0.999994	1.000001
1.0	2.0	0.999203	0.749999
1.0	3.0	0.999792	0.874994
1.0	4.0	0.999937	0.937505
1.0	5.0	0.999978	0.968748
1.0	6.0	0.999990	0.984374
1.0	7.0	0.999997	0.992183
1.0	8.0	1.000007	0.996091
1.0	9.0	1.000000	0.998043
1.0	10.0	0.999998	0.999022
1.0	11.0	0.999999	0.999531
1.0	12.0	1.000000	0.999785
1.0	13.0	1.000000	0.999913
1.0	14.0	1.000001	0.999949
1.0	15.0	1.000000	0.999989
1.0	16.0	0.999999	0.999994
1.0	17.0	0.999999	0.999996
1.0	18.0	0.999999	1.000012
1.0	19.0	1.000000	0.999999
1.0	20.0	0.999999	1.000022
2.0	1.0	0.078353	0.749999
2.0	2.0	0.999999	0.999998
2.0	3.0	0.992238	0.687501
2.0	4.0	0.997032	0.812497
2.0	5.0	0.998806	0.890625
2.0	6.0	0.999484	0.937494
2.0	7.0	0.999775	0.964845
2.0	8.0	0.999897	0.980470
2.0	9.0	0.999953	0.989249
2.0	10.0	1.000007	0.994144
2.0	11.0	0.999998	0.996828
2.0	12.0	1.000015	0.998299
2.0	13.0	1.000017	0.999072
2.0	14.0	0.999996	0.999525
2.0	15.0	1.000009	0.999755
2.0	16.0	0.999998	0.999881
2.0	17.0	0.999996	0.999935
2.0	18.0	0.999982	0.999969
2.0	19.0	0.999977	0.999980
2.0	20.0	0.999996	1.000011
3.0	1.0	0.452868	0.874994
3.0	2.0	0.199272	0.687501
3.0	3.0	1.000004	1.000001
3.0	4.0	0.958339	0.656252
3.0	5.0	0.980215	0.773436
3.0	6.0	0.990417	0.855468
3.0	7.0	0.995277	0.910159
3.0	8.0	0.997648	0.945315
3.0	9.0	0.998805	0.967295
3.0	10.0	0.999384	0.980702
3.0	11.0	0.999685	0.988766
3.0	12.0	0.999841	0.993536
3.0	13.0	0.999943	0.996323
3.0	14.0	0.999955	0.997975
3.0	15.0	0.999966	0.998811
3.0	16.0	0.999978	0.999359
3.0	17.0	0.999988	0.999650
3.0	18.0	0.999996	0.999816
3.0	19.0	1.000001	0.999899
3.0	20.0	1.000012	0.999963
4.0	1.0	0.912577	0.937505
4.0	2.0	0.651360	0.812497
4.0	3.0	0.406830	0.656252
4.0	4.0	1.000002	0.999999
4.0	5.0	0.860281	0.636720
4.0	6.0	0.920600	0.746089
4.0	7.0	0.955179	0.828130
4.0	8.0	0.974782	0.886724
4.0	9.0	0.985823	0.927015
4.0	10.0	0.992030	0.953862
4.0	11.0	0.995500	0.971318
4.0	12.0	0.997469	0.982435
4.0	13.0	0.998574	0.989372
4.0	14.0	0.999214	0.993645
4.0	15.0	0.999547	0.996238
4.0	16.0	0.999760	0.997795
4.0	17.0	0.999848	0.998717
4.0	18.0	0.999915	0.999264
4.0	19.0	0.999961	0.999586
4.0	20.0	0.999976	0.999766
5.0	1.0	0.990944	0.968748
5.0	2.0	0.935902	0.890625
5.0	3.0	0.807146	0.773436
5.0	4.0	0.632299	0.636720
5.0	5.0	0.999985	1.000004
5.0	6.0	0.681476	0.623042
5.0	7.0	0.787488	0.725576
5.0	8.0	0.861880	0.806160
5.0	9.0	0.911942	0.866582
5.0	10.0	0.944623	0.910221
5.0	11.0	0.965543	0.940779
5.0	12.0	0.978723	0.961597
5.0	13.0	0.986937	0.975483
5.0	14.0	0.992020	0.984579
5.0	15.0	0.995139	0.990405
5.0	16.0	0.997078	0.994100
5.0	17.0	0.998161	0.996414
5.0	18.0	0.998928	0.997837
5.0	19.0	0.999345	0.998707
5.0	20.0	0.999627	0.999237
6.0	1.0	0.999122	0.984374
6.0	2.0	0.991365	0.937494
6.0	3.0	0.963225	0.855468
6.0	4.0	0.900499	0.746089
6.0	5.0	0.799451	0.623042
6.0	6.0	1.000000	0.999994
6.0	7.0	0.464017	0.612799
6.0	8.0	0.590209	0.709480
6.0	9.0	0.697584	0.788037
6.0	10.0	0.783169	0.849128
6.0	11.0	0.848125	0.894961
6.0	12.0	0.895621	0.928277
6.0	13.0	0.929376	0.951881
6.0	14.0	0.952823	0.968224
6.0	15.0	0.968831	0.979323
6.0	16.0	0.979586	0.986710
6.0	17.0	0.986709	0.991554
6.0	18.0	0.991428	0.994697
6.0	19.0	0.994485	0.996703
