1.0	1.0	0.000000	0.000000
1.0	2.0	0.999999	1.000000
1.0	3.0	0.999999	1.000000
1.0	4.0	0.999999	1.000001
1.0	5.0	0.999999	1.000001
1.0	6.0	1.000002	1.000004
1.0	7.0	0.999999	1.000000
1.0	8.0	0.999999	1.000000
1.0	9.0	1.000001	1.000004
1.0	10.0	1.000001	1.000001
1.0	11.0	1.000002	1.000000
1.0	12.0	1.000001	1.000000
1.0	13.0	1.000002	0.999999
1.0	14.0	1.000001	0.999999
1.0	15.0	1.000001	1.000000
1.0	16.0	0.999998	1.000000
1.0	17.0	1.000001	1.000001
1.0	18.0	1.000001	1.000000
1.0	19.0	1.000001	1.000000
1.0	20.0	1.000002	1.000000
2.0	1.0	0.999999	1.000000
2.0	2.0	0.315563	0.761902
2.0	3.0	0.924536	0.852563
2.0	4.0	0.992316	0.962024
2.0	5.0	0.999187	0.990716
2.0	6.0	0.999903	0.997775
2.0	7.0	0.999990	0.999481
2.0	8.0	0.999999	0.999881
2.0	9.0	0.999999	0.999989
2.0	10.0	1.000007	0.999982
2.0	11.0	1.000002	1.000001
2.0	12.0	1.000003	0.999999
2.0	13.0	0.999998	0.999983
2.0	14.0	1.000000	0.999995
2.0	15.0	0.999999	1.000005
2.0	16.0	1.000002	1.000000
2.0	17.0	1.000005	0.999982
2.0	18.0	1.000013	0.999998
2.0	19.0	1.000002	1.000004
2.0	20.0	0.999995	1.000001
3.0	1.0	1.000000	1.000000
3.0	2.0	0.937319	0.852563
3.0	3.0	0.558513	0.943871
3.0	4.0	0.855838	0.782808
3.0	5.0	0.974968	0.921305
3.0	6.0	0.995933	0.974123
3.0	7.0	0.999370	0.992096
3.0	8.0	0.999903	0.997711
3.0	9.0	0.999982	0.999365
3.0	10.0	0.999999	0.999815
3.0	11.0	0.999997	0.999977
3.0	12.0	0.999997	0.999988
3.0	13.0	0.999998	0.999994
3.0	14.0	1.000001	0.999998
3.0	15.0	1.000001	0.999997
3.0	16.0	1.000003	0.999995
3.0	17.0	1.000000	0.999999
3.0	18.0	1.000002	0.999989
3.0	19.0	1.000017	1.000001
3.0	20.0	0.999996	0.999998
4.0	1.0	0.999997	1.000001
4.0	2.0	0.994589	0.962024
4.0	3.0	0.884591	0.782808
4.0	4.0	0.717341	0.986266
4.0	5.0	0.802471	0.742219
4.0	6.0	0.952491	0.886644
4.0	7.0	0.989840	0.955338
4.0	8.0	0.997996	0.983837
4.0	9.0	0.999631	0.994522
4.0	10.0	0.999935	0.998237
4.0	11.0	0.999994	0.999463
4.0	12.0	0.999999	0.999836
4.0	13.0	0.999997	0.999945
4.0	14.0	1.000019	0.999984
4.0	15.0	1.000000	0.999979
4.0	16.0	1.000004	0.999994
4.0	17.0	1.000007	0.999997
4.0	18.0	0.999990	0.999999
4.0	19.0	1.000009	0.999998
4.0	20.0	0.999998	0.999996
5.0	1.0	0.999999	1.000001
5.0	2.0	0.999518	0.990716
5.0	3.0	0.983111	0.921305
5.0	4.0	0.847223	0.742219
5.0	5.0	0.816973	0.996534
5.0	6.0	0.761733	0.714944
5.0	7.0	0.928229	0.858300
5.0	8.0	0.981242	0.936716
5.0	9.0	0.995569	0.974102
5.0	10.0	0.999044	0.990126
5.0	11.0	0.999805	0.996435
5.0	12.0	0.999962	0.998788
5.0	13.0	0.999998	0.999582
5.0	14.0	0.999996	0.999873
5.0	15.0	0.999996	0.999960
5.0	16.0	1.000003	0.999956
5.0	17.0	0.999996	0.999990
5.0	18.0	0.999996	0.999989
5.0	19.0	0.999995	0.999999
5.0	20.0	1.000000	1.000000
6.0	1.0	0.999999	1.000004
6.0	2.0	0.999948	0.997775
6.0	3.0	0.997710	0.974123
6.0	4.0	0.969130	0.886644
6.0	5.0	0.821578	0.714944
6.0	6.0	0.879239	0.999097
6.0	7.0	0.729926	0.695096
6.0	8.0	0.904039	0.835026
6.0	9.0	0.970719	0.919252
6.0	10.0	0.992018	0.963680
6.0	11.0	0.998013	0.984801
6.0	12.0	0.999533	0.994003
6.0	13.0	0.999895	0.997760
6.0	14.0	0.999977	0.999202
6.0	15.0	0.999999	0.999757
6.0	16.0	0.999998	0.999895
6.0	17.0	1.000001	0.999954
6.0	18.0	0.999997	0.999990
6.0	19.0	1.000004	0.999994
6.0	20.0	1.000007	0.999992
7.0	1.0	0.999997	1.000000
7.0	2.0	0.999996	0.999481
7.0	3.0	0.999706	0.992096
7.0	4.0	0.994501	0.955338
7.0	5.0	0.954897	0.858300
7.0	6.0	0.803796	0.695096
7.0	7.0	0.918676	0.999759
7.0	8.0	0.704176	0.679873
7.0	9.0	0.880816	0.815600
7.0	10.0	0.958853	0.903198
7.0	11.0	0.987372	0.953110
7.0	12.0	0.996476	0.978804
7.0	13.0	0.999085	0.990988
7.0	14.0	0.999780	0.996370
7.0	15.0	0.999951	0.998597
7.0	16.0	0.999980	0.999483
7.0	17.0	1.000001	0.999817
7.0	18.0	0.999997	0.999939
7.0	19.0	1.000000	0.999980
7.0	20.0	1.000001	0.999960
8.0	1.0	0.999998	1.000000
8.0	2.0	0.999998	0.999881
8.0	3.0	0.999960	0.997711
8.0	4.0	0.999101	0.983837
8.0	5.0	0.990175	0.936716
8.0	6.0	0.941487	0.835026
8.0	7.0	0.791061	0.679873
8.0	8.0	0.944163	0.999934
8.0	9.0	0.682619	0.667748
8.0	10.0	0.858945	0.799161
8.0	11.0	0.946120	0.888514
8.0	12.0	0.981747	0.942635
8.0	13.0	0.994388	0.972389
8.0	14.0	0.998403	0.987480
8.0	15.0	0.999576	0.994614
8.0	16.0	0.999894	0.997792
8.0	17.0	0.999976	0.999129
8.0	18.0	0.999996	0.999670
8.0	19.0	1.000001	0.999880
8.0	20.0	0.999999	0.999960
9.0	1.0	1.000001	1.000004
9.0	2.0	0.999991	0.999989
