1.000000	1.000000	0.000000	0.000000
1.000000	2.000000	1.000000	1.000000
1.000000	3.000000	1.000000	1.000000
1.000000	4.000000	1.000000	1.000000
1.000000	5.000000	1.000000	1.000000
1.000000	6.000000	1.000000	1.000000
1.000000	7.000000	1.000000	1.000000
1.000000	8.000000	1.000000	1.000000
1.000000	9.000000	1.000000	1.000000
1.000000	10.000000	1.000000	1.000000
1.000000	11.000000	1.000000	1.000000
1.000000	12.000000	1.000000	1.000000
1.000000	13.000000	1.000000	1.000000
1.000000	14.000000	1.000000	1.000000
1.000000	15.000000	1.000000	1.000000
1.000000	16.000000	1.000000	1.000000
1.000000	17.000000	1.000000	1.000000
1.000000	18.000000	1.000000	1.000000
1.000000	19.000000	1.000000	1.000000
1.000000	20.000000	1.000000	1.000000
2.000000	1.000000	0.000000	0.000000
2.000000	2.000000	0.000000	0.503000
2.000000	3.000000	1.000000	0.498000
2.000000	4.000000	1.000000	0.484000
2.000000	5.000000	1.000000	0.498000
2.000000	6.000000	1.000000	0.480000
2.000000	7.000000	1.000000	0.503000
2.000000	8.000000	1.000000	0.518000
2.000000	9.000000	0.999000	0.503000
2.000000	10.000000	1.000000	0.488000
2.000000	11.000000	1.000000	0.511000
2.000000	12.000000	1.000000	0.484000
2.000000	13.000000	1.000000	0.508000
2.000000	14.000000	1.000000	0.506000
2.000000	15.000000	1.000000	0.500000
2.000000	16.000000	1.000000	0.483000
2.000000	17.000000	1.000000	0.486000
2.000000	18.000000	1.000000	0.498000
2.000000	19.000000	1.000000	0.511000
2.000000	20.000000	1.000000	0.513000
3.000000	1.000000	0.000000	0.000000
3.000000	2.000000	1.000000	0.746000
3.000000	3.000000	1.000000	0.715000
3.000000	4.000000	0.000000	0.000000
3.000000	5.000000	0.000000	0.000000
3.000000	6.000000	0.000000	0.000000
3.000000	7.000000	0.000000	0.000000
3.000000	8.000000	0.000000	0.000000
3.000000	9.000000	0.000000	0.000000
3.000000	10.000000	0.000000	0.000000
3.000000	11.000000	0.000000	0.000000
3.000000	12.000000	0.000000	0.000000
3.000000	13.000000	0.000000	0.000000
3.000000	14.000000	0.000000	0.000000
3.000000	15.000000	0.000000	0.000000
3.000000	16.000000	0.000000	0.000000
3.000000	17.000000	0.000000	0.000000
3.000000	18.000000	0.000000	0.000000
3.000000	19.000000	0.000000	0.000000
3.000000	20.000000	0.000000	0.000000
4.000000	1.000000	0.000000	0.000000
4.000000	2.000000	0.000000	0.511000
4.000000	3.000000	1.000000	0.392000
4.000000	4.000000	1.000000	0.372000
4.000000	5.000000	0.000000	0.000000
4.000000	6.000000	0.000000	0.000000
4.000000	7.000000	0.000000	0.000000
4.000000	8.000000	0.000000	0.000000
4.000000	9.000000	0.000000	0.000000
4.000000	10.000000	0.000000	0.000000
4.000000	11.000000	0.000000	0.000000
4.000000	12.000000	0.000000	0.000000
4.000000	13.000000	0.000000	0.000000
4.000000	14.000000	0.000000	0.000000
4.000000	15.000000	0.000000	0.000000
4.000000	16.000000	0.000000	0.000000
4.000000	17.000000	0.000000	0.000000
4.000000	18.000000	0.000000	0.000000
4.000000	19.000000	0.000000	0.000000
4.000000	20.000000	0.000000	0.000000
5.000000	1.000000	0.000000	0.000000
5.000000	2.000000	0.001000	0.430000
5.000000	3.000000	1.000000	0.245000
5.000000	4.000000	1.000000	0.222000
5.000000	5.000000	1.000000	0.229000
5.000000	6.000000	0.000000	0.000000
5.000000	7.000000	0.000000	0.000000
5.000000	8.000000	0.000000	0.000000
5.000000	9.000000	0.000000	0.000000
5.000000	10.000000	0.000000	0.000000
5.000000	11.000000	0.000000	0.000000
5.000000	12.000000	0.000000	0.000000
5.000000	13.000000	0.000000	0.000000
5.000000	14.000000	0.000000	0.000000
5.000000	15.000000	0.000000	0.000000
5.000000	16.000000	0.000000	0.000000
5.000000	17.000000	0.000000	0.000000
5.000000	18.000000	0.000000	0.000000
5.000000	19.000000	0.000000	0.000000
5.000000	20.000000	0.000000	0.000000
6.000000	1.000000	0.000000	0.000000
6.000000	2.000000	0.000000	0.329000
6.000000	3.000000	0.009000	0.440000
6.000000	4.000000	0.988000	0.043000
6.000000	5.000000	0.996000	0.039000
6.000000	6.000000	0.992000	0.033000
6.000000	7.000000	0.000000	0.000000
6.000000	8.000000	0.000000	0.000000
6.000000	9.000000	0.000000	0.000000
6.000000	10.000000	0.000000	0.000000
6.000000	11.000000	0.000000	0.000000
6.000000	12.000000	0.000000	0.000000
6.000000	13.000000	0.000000	0.000000
6.000000	14.000000	0.000000	0.000000
6.000000	15.000000	0.000000	0.000000
6.000000	16.000000	0.000000	0.000000
6.000000	17.000000	0.000000	0.000000
6.000000	18.000000	0.000000	0.000000
6.000000	19.000000	0.000000	0.000000
6.000000	20.000000	0.000000	0.000000
7.000000	1.000000	0.000000	0.000000
7.000000	2.000000	0.000000	0.485000
7.000000	3.000000	0.936000	0.192000
7.000000	4.000000	0.068000	0.012000
7.000000	5.000000	0.058000	0.009000
7.000000	6.000000	0.071000	0.009000
7.000000	7.000000	0.079000	0.003000
7.000000	8.000000	0.000000	0.000000
7.000000	9.000000	0.000000	0.000000
7.000000	10.000000	0.000000	0.000000
7.000000	11.000000	0.000000	0.000000
7.000000	12.000000	0.000000	0.000000
7.000000	13.000000	0.000000	0.000000
7.000000	14.000000	0.000000	0.000000
7.000000	15.000000	0.000000	0.000000
7.000000	16.000000	0.000000	0.000000
7.000000	17.000000	0.000000	0.000000
7.000000	18.000000	0.000000	0.000000
7.000000	19.000000	0.000000	0.000000
7.000000	20.000000	0.000000	0.000000
8.000000	1.000000	0.000000	0.000000
8.000000	2.000000	0.000000	0.379000
8.000000	3.000000	0.939000	0.116000
8.000000	4.000000	0.934000	0.112000
8.000000	5.000000	0.063000	0.002000
8.000000	6.000000	0.081000	0.002000
8.000000	7.000000	0.059000	0.002000
8.000000	8.000000	0.077000	0.003000
8.000000	9.000000	0.000000	0.000000
8.000000	10.000000	0.000000	0.000000
8.000000	11.000000	0.000000	0.000000
8.000000	12.000000	0.000000	0.000000
8.000000	13.000000	0.000000	0.000000
8.000000	14.000000	0.000000	0.000000
8.000000	15.000000	0.000000	0.000000
8.000000	16.000000	0.000000	0.000000
