CRN	one	r0	r1	r2	score
11588	0.28851051040624576	72.7313148	0.08561488	0.01261536	0.5454936245929088
11676	0.28851051040624576	77.78071922	0.09016207	0.01420605	0.545440386837588
11589	0.28851051040624576	77.81001579	0.06290379	0.01075522	0.5452207215135841
11674	0.28851051040624576	78.87055272	0.1272855	0.01840201	0.544892263422164
11587	0.28851051040624576	41.20217307	0.08933961	0.01407664	0.5441806371415788
11673	0.28851051040624576	74.55862779	0.14998715	0.01866816	0.5431140687117645
13852	0.3984681315833668	0.02814525	0.03348015	27.65647982	0.542725369157678
13860	0.3984681315833668	0.07544973	0.09468603	91.34828138	0.5426313754117216
13607	0.42054293730881076	0.03741402	0.04315302	16.63917211	0.5396895256759227
13681	0.42054293730881076	0.01304569	0.01731163	62.92042163	0.5396884859977414
12693	0.41245262271578326	0.09694544	2.00049283	0.04404102	0.5381182517379399
12657	0.41245262271578326	0.02858122	0.56058841	0.01286886	0.5380367018859239
11694	0.45993959708883037	19.90773153	5.22617275	18.08522645	0.5380187295845867
11655	0.45993959708883037	0.17896761	0.05733475	0.27804311	0.5374931526793967
8795	0.48197037637825046	0.58587562	0.31018319	0.02896464	0.5373918437482353
12518	0.5020192371249301	0.01770764	0.57116995	0.17825684	0.5373604646261527
12520	0.5020192371249301	1.14464501	45.37306404	13.77378367	0.5372401212094304
8587	0.4754826326838057	2.55945777	25.20505946	0.0108667	0.5372113494700952
7573	0.48197037637825046	14.09433456	2.96965456	0.18359613	0.5369212012798689
7572	0.48197037637825046	64.22489914	35.17664807	3.9318209	0.5368567479411653
8584	0.4754826326838057	1.45357333	13.56403127	0.01695605	0.5367362616254993
8163	0.4754826326838057	1.06367331	10.43398304	0.01524392	0.5366068360106862
12702	0.47098723655814756	0.01018673	28.47042472	71.23974367	0.536592048097978
14127	0.4542757753059464	0.71761362	0.22281946	0.66718899	0.5363710780727139
14128	0.4542757753059464	0.67158041	0.21166158	0.6407924	0.5363669152483083
12690	0.47098723655814756	0.05880524	29.0297907	73.01857468	0.5363532516999803
8162	0.4754826326838057	0.52348791	4.99904712	0.0102608	0.5363367412093932
12522	0.47098723655814756	0.02641653	10.72723363	27.53778334	0.5362623552038722
8794	0.48197037637825046	1.19414275	0.92777629	0.10296807	0.5360624757931416
12849	0.46727777351463795	0.15543344	53.25182632	0.37272664	0.5353941996852797
12855	0.46727777351463795	0.03717709	26.16663771	0.08558024	0.5353932850166238
12703	0.47098723655814756	0.04250775	5.25366036	11.93150763	0.5351140454042753
8590	0.43620029660331544	1.77099584	22.90092274	0.0146841	0.5341983823707949
8586	0.43620029660331544	5.37618069	65.10861934	0.01129384	0.5341782790646127
12517	0.4988426390491488	0.49682618	30.63602936	8.63370855	0.534175941465838
4324	0.4768649243195099	0.04573964	68.20163807	0.02613958	0.5339895695038318
5138	0.4768649243195099	0.02401089	27.24741904	0.01401556	0.5338679956125092
12477	0.4988426390491488	0.30397485	23.82648586	6.29180903	0.533689447025036
1803	0.4573062638643837	96.6920247	0.05544883	0.16111943	0.5333565695980318
13230	0.4698895959396207	0.01955205	20.84430413	0.20061864	0.5324313232463379
13229	0.4698895959396207	0.04345466	9.2346782	0.42793324	0.5323739868665406
1668	0.4483693681750789	63.08350399	0.03996354	0.14548573	0.5321737060980495
1802	0.4483693681750789	93.66905137	0.0225653	0.07970219	0.5321252678284559
1666	0.4573062638643837	20.35136631	0.07990632	0.28067966	0.5317718460633958
1447	0.5043546545447808	0.04430035	0.84252888	0.27257749	0.5317091282868264
1415	0.5043546545447808	4.91161155	94.29614091	29.87174354	0.5316811232677707
564	0.5043546545447808	0.56593654	9.746863	3.17460285	0.5316065458887526
1424	0.5043546545447808	0.08014785	1.39268891	0.44940039	0.5315868598821111
565	0.5043546545447808	0.18171981	3.77583072	1.1618135	0.531574685844278
12025	0.4742246448791152	37.79506307	0.01123188	0.04000113	0.5315715404084151
1422	0.5043546545447808	0.59802867	10.4927849	3.77532508	0.5315686133965815
1413	0.5043546545447808	0.03849611	0.64139198	0.21065951	0.5315328023153332
1414	0.5043546545447808	2.36392052	49.87062717	15.01269136	0.5315231035815166
1423	0.5043546545447808	0.34429672	5.56284287	2.07714375	0.5315183777453711
1801	0.45215024520019054	86.70998194	0.01193541	0.03829942	0.5314799796233757
563	0.5043546545447808	0.42477551	8.67409746	2.8784474	0.5314683265427218
11590	0.4220314928117942	1.52939251	9.19087878	3.85292225	0.5314622634004083
12032	0.4742246448791152	92.57299858	0.0114774	0.03642065	0.5313989863631063
11565	0.4220314928117942	0.14798394	0.79207538	0.3108975	0.5313562608052008
13111	0.350941423224851	0.07874231	0.06737834	73.40436685	0.5313324463102957
566	0.5043546545447808	0.01639832	0.37202226	0.1166639	0.5312010087851133
1412	0.5043546545447808	3.16831156	61.96636567	17.77225765	0.5311367306617225
1409	0.5043546545447808	0.44274775	10.81294407	3.14589449	0.5310344830410328
1667	0.45215024520019054	52.55337161	0.09828736	0.30334377	0.530780695959539
7744	0.4349204202294646	0.47993767	0.50270573	9.57894886	0.530221679980152
10702	0.5041035746083964	1.87203665	0.8653173	0.45733741	0.5302107930426997
14123	0.40994426525756567	38.10546389	3.73731019	0.01072928	0.5301818618855625
7574	0.32983046214703343	66.06915205	0.12023865	0.02338215	0.5300717975988718
6844	0.5041035746083964	0.21134927	0.10397877	0.08569402	0.5300465348545499
7868	0.32983046214703343	55.70609399	0.12982556	0.02515759	0.5300293299948396
7869	0.32983046214703343	66.94055223	0.18690461	0.03647307	0.5299734046429271
7340	0.4349204202294646	0.14056427	0.1672783	6.58965542	0.5299059929859076
12519	0.4954841639441654	0.03248765	0.63753237	0.20308202	0.5298989652576896
14070	0.40994426525756567	9.21773228	0.89444334	0.01715086	0.5298778043117731
14073	0.40994426525756567	20.01823349	1.82956217	0.01734369	0.5298449893474511
12038	0.5056578288565774	0.02760709	36.32273581	31.48500463	0.5298431540950896
12539	0.5084812186861646	0.01431146	34.53801914	30.151038	0.5298328111258025
1405	0.4971354861771656	0.03483518	88.58836224	77.1212439	0.5298324213817371
9596	0.47544912205193496	43.99065191	0.02250132	0.01953184	0.5298294969667545
1571	0.3667326837348595	96.02566379	0.01571386	83.88066464	0.5298220175307193
2051	0.4138504033418507	96.59335455	0.02597225	86.87345228	0.529819396730908
12538	0.5022201368817286	0.01626436	51.34845611	44.99593047	0.5298103979927252
11840	0.5056578288565774	0.02687898	12.08500373	10.5866061	0.5297954986318252
12958	0.5085648813650681	0.01673231	34.28173439	30.0607806	0.5297913972662281
1446	0.4971354861771656	0.02102761	31.16221342	26.94843076	0.5297913415060649
1406	0.4971354861771656	0.04725879	58.61180466	51.51656627	0.5297912281102346
12576	0.5084812186861646	0.0296633	49.68080728	44.96440019	0.5297761537504262
8963	0.47544912205193496	52.58716339	0.05386772	0.0462951	0.5297634617129388
8194	0.452150069335665	0.02041611	84.54537753	73.44158418	0.5297587048588499
2042	0.3782813087231822	36.06493137	0.01339678	32.53318483	0.5297425181090301
12356	0.47277583223417485	78.34968308	0.01898482	69.25746493	0.529738138663964
1444	0.49067066467074316	0.0173025	29.39471785	26.86800172	0.5297378892941261
522	0.3782813087231822	43.05591167	0.01861247	37.14404387	0.5297349199391931
413	0.4966361471338756	21.06183305	0.03941099	0.03610467	0.5297255670915124
1574	0.3782813087231822	40.21120486	0.0106082	36.84052626	0.5297223164110464
1572	0.3667326837348595	78.08821547	0.01288753	65.49494855	0.5297179338641858
9633	0.42313916528242274	0.01000562	60.02462255	51.82764499	0.5297159486436748
9631	0.41474784513696483	0.01212367	83.25448576	71.85700282	0.5297132575846151
6872	0.4635022638921565	0.04025016	95.2528657	84.1421355	0.5296980451588912
7155	0.4336426247989407	0.01499009	72.28857839	63.02764696	0.529694890778319
2048	0.4138504033418507	17.52100041	0.02163934	15.15360832	0.52969169910408
12885	0.4878210833619014	0.01162509	52.42704766	46.01808337	0.5296907037887714
12950	0.5085648813650681	0.01689569	31.91690917	26.88991808	0.5296893408747663
1408	0.4971354861771656	0.04526997	28.81174681	25.91689637	0.5296878365045122
12635	0.48209688486369096	0.01074382	45.76190888	39.33371671	0.5296772398373022
1043	0.3585407946105137	84.48425608	76.06761671	0.04058792	0.529663775092351
12934	0.4935177918831857	0.01095141	40.13699821	36.91598044	0.5296593722756251
462	0.4344343199329478	22.64090185	19.76397859	0.02711199	0.5296572685377164
523	0.3782813087231822	37.26635512	0.01025057	34.69882934	0.5296401256417584
2044	0.3782813087231822	22.43844257	0.01861196	19.91081737	0.529635919680771
6573	0.41474749824094226	0.01218685	77.26182131	64.82765265	0.529617952284597
8201	0.4521499891939555	0.01652262	38.46301899	32.60383991	0.5296174491447013
9630	0.4441027225290403	0.04970903	97.5780757	88.30585673	0.5296135985195025
12920	0.47955468682924685	0.01162716	42.26058085	37.5868555	0.5296005516511698
12868	0.5067423200311542	0.05093054	71.47689784	59.48532055	0.5295928696607508
2041	0.3782813087231822	90.79895239	0.03948334	75.37294577	0.5295919873084638
6880	0.35867920258892094	69.2887663	0.01107605	65.32615491	0.5295870234997714
1411	0.5043546545447808	0.35581154	3.91936185	1.83228241	0.5295797130033254
12917	0.5017033570259545	0.02400063	71.87038315	67.73566823	0.5295756055062745
9263	0.41474776434604255	0.01177598	80.4282803	75.41969001	0.5295603622068766
12353	0.48903310697472385	12.22537267	0.01020314	11.26455277	0.5295514967015809
12112	0.4889998262363079	0.04733516	19.16031231	17.81969111	0.5295506913170743
9265	0.422124994526607	0.02047188	74.27948731	68.26881445	0.5295457977676304
9399	0.422124994526607	0.02910836	84.26498251	73.20264302	0.5295427404082997
2053	0.4138504033418507	78.5149614	0.0159516	63.60422157	0.5295423554251281
292	0.4344343199329478	83.39145463	67.9962811	0.03329274	0.5295378710239977
12913	0.5017033570259545	0.01255173	32.98183215	26.90707307	0.5295257246137748
14055	0.39940222836419326	8.91702202	0.76790896	2.42835344	0.5295068525756753
1183	0.4966361471338756	44.04311553	0.213091	0.1744496	0.5295033790709601
1570	0.3667326837348595	41.02553651	0.0460624	35.49048789	0.5294675345913218
2043	0.3782813087231822	19.23810771	0.02094185	16.13410418	0.5294384528168223
2050	0.37610734705636467	4.32865151	0.01013384	3.81646092	0.5294224844188969
14108	0.40994426525756567	54.53911377	5.89103597	0.05107042	0.5294119880911269
295	0.4344343199329478	7.6536908	6.60897233	0.01915724	0.5293943169523796
11810	0.4889998262363079	0.01901924	3.26906048	2.79094142	0.5293747421775258
2052	0.4138504033418507	71.46652848	0.12643784	58.55486734	0.52936990734577
1445	0.49067066467074316	0.02478702	19.89168356	16.02647262	0.5293525091649245
4226	0.4138504033418507	6.27156719	0.02310304	5.41952507	0.5293348083787941
1442	0.4971354861771656	0.08147156	27.50769786	26.03200368	0.5293282281024431
2674	0.3667326837348595	20.65496895	0.02643944	19.17109294	0.5293182618208311
12575	0.5022201368817286	0.03968237	15.89782203	13.98961242	0.5293137184856083
12912	0.484939788081458	0.01003455	73.92031421	58.71882918	0.5293119159102895
1045	0.3585407946105137	54.81684228	52.83584427	0.02541908	0.5292872311096009
2047	0.37610734705636467	97.12783044	0.0119878	76.35689106	0.5292869559876565
1573	0.3667326837348595	11.97252444	0.0123671	11.35192943	0.5292674337269022
2040	0.3782813087231822	9.61199764	0.02053111	8.45773754	0.5292543901046333
12660	0.49316536968938457	0.01663521	27.14070021	22.35469679	0.5292506701876051
12943	0.4915960363205014	0.03150674	58.92279114	49.25085815	0.529243133404442
7143	0.4432692591374222	0.01976096	16.91839061	14.23894401	0.529237992577068
290	0.40966554083161627	4.60194674	4.10839436	0.01233865	0.5292371610076465
6924	0.43900801688925506	44.78910092	3.70184725	0.02031915	0.5292255395941489
294	0.4344343199329478	10.06855218	9.62704729	0.02027157	0.5292147472974913
6923	0.43900801688925506	34.7377734	2.98234505	0.0157959	0.5291911720014238
9632	0.4336426247989407	0.01362237	16.77470269	14.70707685	0.5291765925581492
12026	0.47277583223417485	66.79323689	0.04882267	54.84958915	0.5291573551575306
9264	0.42313916528242274	0.05903499	76.26246483	70.50935132	0.5291552459373808
291	0.4344343199329478	4.09294353	3.48907417	0.01476316	0.5291414654586198
13109	0.350941423224851	0.2511956	0.19334587	39.8740237	0.529131134030893
6881	0.35867920258892094	51.53762699	0.10792459	47.60169585	0.5291277475928234
1042	0.40966554083161627	19.80816209	15.59304606	0.0147327	0.5291159934513822
6921	0.43900801688925506	27.75074779	2.2236393	0.01323594	0.5291142959042623
6571	0.452150069335665	0.0436362	25.30618051	22.74436588	0.5290885518047398
7144	0.41474776434604255	0.01951106	20.40968116	18.17917582	0.5290724476492111
2673	0.3782813087231822	7.54276324	0.01060316	7.30697238	0.52904258378973
12933	0.49568175827022093	0.22580645	8.86040964	2.66400871	0.5290283775716624
12476	0.49568175827022093	1.12543689	43.22338563	13.35605699	0.5290280681857109
12858	0.47955468682924685	0.02347723	36.25962704	30.28626911	0.5290111763908246
8200	0.4521499891939555	0.05090766	29.78472181	28.06851006	0.529005586019676
8196	0.44486333869366795	0.03507333	31.69863622	25.89602131	0.5289846255362354
2049	0.37610734705636467	5.93393836	0.01700692	5.7137366	0.5289845925706537
12531	0.49568175827022093	0.79056328	28.2970699	9.07429005	0.5289808973958454
12877	0.49568175827022093	0.33307118	14.32152959	4.17792323	0.5289779157780045
12035	0.48903310697472385	4.29407381	0.01306917	4.01136941	0.5289384033904941
12636	0.48209688486369096	0.01772765	28.29244136	27.78705856	0.5289095776943644
2675	0.3667326837348595	13.28133444	0.01946873	10.61145668	0.5288784048776726
2046	0.4138504033418507	4.81763658	0.0220145	4.69461185	0.5288446647851556
6922	0.43900801688925506	19.29683374	1.52358126	0.03265847	0.5288126930039503
12536	0.4954841639441654	0.32982507	4.48754096	1.36974542	0.5286707867786078
6879	0.35867920258892094	9.26322197	0.02404115	9.03357668	0.5286032636733963
8202	0.4432692591374222	0.01330255	4.09963867	3.7623305	0.5285308286243792
12875	0.4915960363205014	0.02486879	32.48975502	32.80163468	0.5284473664800863
8197	0.44486333869366795	0.02179746	16.50742821	12.92670474	0.5284322373700011
14061	0.39940222836419326	0.79270202	0.09840039	0.40915115	0.5283019190154966
1407	0.4971354861771656	0.01071056	0.96369546	0.78612775	0.5281977885335091
1041	0.40966554083161627	2.29960625	2.20259381	0.01453884	0.5281947049171286
14121	0.484198203877675	8.2075061	3.09467966	11.87821713	0.5281144609926636
12661	0.49316536968938457	0.01383586	4.67782155	4.06599138	0.5280864859095299
14131	0.484198203877675	0.07412882	0.02607781	0.06690492	0.5280848975744247
7156	0.4635022638921565	0.01292682	2.73807658	2.53052791	0.5279769347894654
1044	0.3585407946105137	3.35910119	2.87164631	0.01516078	0.5279371532671951
7575	0.32983046214703343	11.36789258	0.21264509	0.03420852	0.5278615587881731
13514	0.2602984672811438	0.01159319	0.44889734	94.93079359	0.5278517136929445
12867	0.4878210833619014	0.01284852	10.65193548	11.03791968	0.5278265455894173
1443	0.49067066467074316	0.011024	0.60458807	0.55928727	0.5277747964789743
293	0.4344343199329478	1.9901471	2.04794436	0.01530627	0.5276007843017877
10077	0.43672472274280627	98.08358832	2.42518028	0.01397711	0.5274922438617339
10076	0.43672472274280627	88.19655805	2.21348958	0.01327935	0.5273723208463466
13252	0.2602984672811438	0.01193091	0.61831499	90.40254089	0.5271518018796871
9266	0.41474749824094226	0.01312571	31.24493765	21.78673447	0.5269508317193707
1448	0.49251657984703573	1.6252425	29.08420097	9.87943443	0.5267708264427148
11683	0.3574149907814198	0.95134312	0.1303478	1.25011169	0.5265589930772794
12944	0.5067423200311542	0.01403519	0.91210961	0.75158524	0.5265453655963274
9948	0.49063668891399126	58.53114574	11.8205883	0.04438207	0.5264497115247831
9947	0.49063668891399126	86.68936153	17.60540356	0.03154999	0.5264442093744363
13423	0.2602984672811438	0.01204556	0.40861722	90.86502553	0.5263273965931528
11582	0.3574149907814198	6.53742254	0.76055151	4.27190049	0.5262462942651384
12951	0.4935177918831857	0.01131008	1.39869977	1.22042704	0.5262330956252873
13253	0.2602984672811438	0.01309217	0.59838972	89.52548819	0.5262106910041109
9629	0.41474784513696483	0.01140566	9.30471829	10.37263296	0.526150300727451
10075	0.43672472274280627	65.80769135	1.62533403	0.01361892	0.5260597200372874
13302	0.496236546287521	0.01663388	0.49124271	0.15678626	0.5260404180039311
13303	0.496236546287521	0.72675769	25.69317998	7.7474105	0.5259378345959708
1328	0.49251657984703573	0.1021783	1.29134846	0.53944492	0.5254591302755811
6572	0.4441027225290403	0.01085219	2.86343588	3.25022592	0.5253892226118712
13246	0.2602984672811438	0.01365924	0.57775617	85.26611871	0.5251935859508514
14337	0.3768918484079545	0.0185171	92.15845763	0.01338775	0.5251493154108268
13171	0.3946255779746969	0.03032847	45.79435244	0.02184077	0.5251241548093136
13243	0.3946255779746969	0.04436975	37.28232975	0.03127902	0.5251180058987799
13745	0.32295278582705056	0.1497479	0.05497618	58.2616467	0.5250151715340171
13247	0.2602984672811438	0.01691642	0.64340384	99.19655336	0.5243871382501648
1184	0.45337405700205735	0.47899699	4.64945385	0.74006935	0.5236693578653436
11609	0.3440499928274264	41.81396223	3.29884272	0.01375136	0.5234496219935525
11618	0.3440499928274264	25.77729083	2.08370091	0.02232082	0.523291521804915
11617	0.3440499928274264	55.19088408	4.13894173	0.04192437	0.5231449283355195
12883	0.494041718345249	0.85821646	28.7216707	9.31164046	0.5230039558945423
12826	0.494041718345249	0.0130866	0.41895754	0.13583105	0.5229480506682256
11610	0.3440499928274264	41.10028783	3.10912591	0.09052065	0.5227975901269077
13771	0.40836177717889544	0.13537493	0.24534192	44.08624379	0.5227456947993224
13678	0.40836177717889544	0.03965841	0.08202814	76.01239296	0.5225566954011077
14338	0.3768918484079545	2.41975458	73.62210963	1.46242848	0.5222865766510773
8778	0.4672111481985504	43.45978597	0.09793337	0.06139287	0.5222472717231138
12472	0.4430328707417172	60.4423104	5.09637361	0.01372792	0.5221872281982071
12484	0.4430328707417172	63.15388747	5.54285165	0.04808801	0.5220530206264113
13748	0.32295278582705056	1.86378285	0.4248056	48.33324346	0.5219492840723047
405	0.45337405700205735	0.3087615	4.58905403	0.45035172	0.521824850470872
12485	0.4430328707417172	11.81604598	1.08863686	0.0160795	0.5217859325458533
12945	0.4252997049080621	0.51385734	0.74881586	38.47496376	0.5215376255414723
6754	0.3399149486688616	87.54212618	0.01899474	90.26909602	0.5214976985955418
7410	0.332880365918253	0.01099395	77.97932166	78.89591275	0.5214927624865943
6868	0.333446705161937	0.02215049	96.5431702	98.48802063	0.5214725211866315
