CRN	one	r0	r1	r2	score
2038	0.4430328707417172	66.29502047	5.70392403	0.02736852	0.5221898835505645
1089	0.332880365918253	0.01071508	58.34538938	58.7307304	0.5214640154173442
1088	0.3324494756133127	0.01137185	45.47070662	48.68518554	0.5213339638171528
2001	0.4700254767491248	74.69228778	0.03312495	0.14620798	0.5211871210500542
185	0.4147480342742847	97.14372326	0.13532921	0.56265015	0.5207805230606166
1226	0.3399149486688616	16.18936161	0.05145046	16.3369363	0.5205959217182342
2148	0.4689645222063884	0.04393154	15.27524589	0.17726334	0.5201910975223494
1207	0.333446705161937	0.07645988	31.66112497	35.60931356	0.5201094388911273
1260	0.486106010887626	0.39225427	1.17688535	0.04532313	0.5191850733047558
988	0.44448964230238963	6.32119785	36.9005068	0.96643649	0.5189784227491201
1241	0.4916489162874521	80.74593349	13.5976655	0.09259403	0.5186366611339194
1224	0.33853221116825505	1.17207012	0.01007703	1.149378	0.518354036959005
1255	0.32885410305767915	9.15385302	0.57490746	0.02085626	0.514894478199691
21	0.49609460046019976	1.20529389	18.67357708	8.45900449	0.5142723347183431
974	0.29723635048701186	2.21737338	31.65060441	10.48443447	0.5129362083140607
2045	0.37700491710706785	0.10598257	0.63203481	0.60358899	0.5118617287217203
2134	0.48217952517675366	0.60371599	45.39020075	16.39871153	0.5117524802790752
2309	0.27998530477066	13.98688167	1.06737481	4.88811864	0.5107051593487447
83	0.3774263922399018	0.08803917	2.42841698	0.25323964	0.510281970943415
1068	0.3678228200308617	4.40684451	1.18339097	0.29057059	0.5089078707137487
787	0.44737200460008525	1.05626159	0.36409023	0.07372626	0.5085987122752379
1946	0.4702719762008892	13.27729615	0.21320011	4.6923304	0.5062598122616934
675	0.4967910439624441	4.77469258	24.14693543	0.19625694	0.5056078678223682
571	0.41474738628780705	0.92880655	68.68828645	24.30722924	0.5051379622104938
2075	0.47657039942533796	0.10035678	9.09851656	3.67284698	0.5028734880208534
1668	0.4909918268369374	81.93925056	26.58950586	0.28264943	0.5005132269595902
57	0.44246498911276505	28.80610262	2.44947172	10.8897056	0.4999340246469217
1333	0.308255240578767	31.6657626	0.01354604	88.19889369	0.4996565441847714
1212	0.30003523253459197	10.02694045	27.61179628	0.01298178	0.49953935940457156
1877	0.3896242970098092	23.21849053	0.01883101	63.45262545	0.4995069060517615
1278	0.34942237001432014	6.70580129	20.12109534	0.01775685	0.4993599247138043
23	0.452149954713544	81.08170767	6.02273666	24.78693647	0.4993281958103091
1073	0.42690395791692776	0.01994153	22.63432155	58.86657081	0.49919185002019323
1129	0.4236266770396328	0.06678799	1.66582593	0.0212498	0.49904583362881405
231	0.3771758672361649	8.97389524	28.07178617	0.03206224	0.4990015104304203
1583	0.40252096087963635	6.51720014	0.01005463	17.51705189	0.4988530013505495
1533	0.13116961050977974	20.73238674	0.03718267	58.72272436	0.4983196831601742
2223	0.4012172562331427	0.54994352	6.97075585	0.4864354	0.4981833001485263
173	0.4803981204698883	3.92498611	0.61834517	0.26634758	0.4979042030744479
1063	0.3177480438167237	0.09083011	0.90405276	0.44341572	0.49785155898813627
1240	0.4800230437079948	0.49116218	0.08266219	0.04109879	0.49774137676112606
647	0.4476814521546822	10.39721936	0.81303055	3.73182224	0.4972309343039928
2205	0.37082344242150583	0.39495985	7.50687158	1.62140497	0.4972028904764405
56	0.43907065336995876	12.50591344	0.77317553	3.93262829	0.4966540903649076
1921	0.2400958057934528	62.60774774	0.07797258	0.02295756	0.496596063439129
2360	0.3371745435236434	0.87941178	0.32368693	8.95198962	0.49504647118783784
648	0.41766581011861	41.23509631	2.68604437	14.06806298	0.49416621239560393
581	0.40871624561920783	2.25613032	0.10347739	0.67472538	0.4934712786015851
582	0.4147478492486457	2.86283195	0.14473572	0.86376077	0.4917207220328924
682	0.4147478492486457	36.7149185	2.03762478	10.99769006	0.49152487769592157
2003	0.4900478199674707	4.86620909	7.57700168	5.51635256	0.49151693674174274
58	0.40651030539051813	85.65204453	6.56775659	30.77732841	0.49122849994850865
1974	0.3454229021844712	1.94041966	0.04768506	0.70789377	0.4909911486259986
2248	0.3974545942428088	0.80837946	0.18715394	2.37227762	0.4906673493575392
278	0.46244857577153253	0.11727371	0.03600703	0.08342946	0.48956067977636836
570	0.4147475287539424	0.34261543	27.38034861	12.35041757	0.4892609753905954
1117	0.45969304497869706	0.38495237	1.32461229	0.44644934	0.48919279333442395
2214	0.3437428690938666	0.02197501	0.06890731	45.96266762	0.48807863897924625
496	0.44286178795681114	0.01755245	3.13482379	39.16887258	0.4872715284323231
1861	0.4551992847970806	0.55356004	1.84122274	0.11834585	0.4865466951442556
167	0.48043470259950105	19.89659006	34.70599913	10.41486218	0.48651590875343054
1669	0.4454014099871251	40.93871731	14.1693819	0.01687881	0.4862122803814158
2539	0.41142738785956423	0.01204282	0.06516431	85.49823649	0.4861617727821903
2127	0.46895003379717076	0.40666848	0.15604271	0.23239304	0.4856796304473834
830	0.4559054175113543	44.05584175	0.01993784	0.01945556	0.48556137605308036
2061	0.4615294579883723	0.03327418	29.28893077	55.237286	0.4854144533606765
1571	0.4693492884688502	11.79797311	34.31374027	15.53617419	0.4849040830382953
1372	0.42473153733695285	0.05902519	1.28165784	4.73560059	0.4847294556238085
2084	0.38472537496953363	0.04646467	1.41888529	0.02358484	0.4844122743581754
1528	0.44652066275444247	5.8990008	0.06399986	21.30728038	0.48440687377355934
2511	0.20073969238047934	5.55227247	0.64349812	0.20900069	0.4843987777296636
1242	0.3373323486811449	0.01064304	26.94778629	49.03938348	0.48436585211063193
234	0.3595653011221413	34.21640424	63.13311424	0.01713967	0.48426190239833306
1067	0.27705396773721985	18.73356688	68.33714822	0.01867803	0.4842596411902607
1261	0.4229179750297607	7.55231419	0.01061865	14.229002	0.4842510684799235
1647	0.4036370723949065	26.88284671	98.80716539	0.05848305	0.48420735568580164
1839	0.4731067737808384	50.32794088	0.057811	96.43396919	0.4841868209416676
1160	0.43331407069616557	0.05373365	12.89119183	22.82610779	0.4841837632937979
339	0.41089546937191757	20.6085963	0.01547868	75.82073608	0.4841111505768864
1716	0.40780938172705117	24.4896865	0.02090438	46.49151725	0.484071821195242
1266	0.355450515503745	11.59526086	22.21754201	0.01050191	0.4840583622932056
1838	0.47799007366999846	1.7700236	0.01104751	3.26412226	0.4840365486720526
1595	0.4126020362933099	0.0235108	18.38372997	32.327746	0.4839988456405277
1950	0.41139354728333755	28.721199	0.01409451	48.67064812	0.4839913781067266
1732	0.259088931379515	24.63806292	0.01583416	45.53758247	0.4839899394512318
1265	0.29348108151528024	17.20332011	0.02427798	31.58293452	0.48397094305281996
1862	0.46204519239518504	4.83870062	0.03173036	16.38827749	0.4839662315714901
1262	0.373690342851505	37.94607703	0.04374287	72.79333199	0.4839223055470412
1582	0.34602305719002713	11.7917185	0.01262444	44.83210971	0.48388603071147207
1529	0.13812194939992292	26.1887533	0.01737233	90.92872856	0.48386892489277655
1530	0.12764477881670946	52.57241375	0.01450879	91.25751192	0.4838366390368608
1714	0.3431608315969037	8.10467983	0.02680408	29.80881558	0.4838163305073092
1245	0.3555662133703009	33.8351508	0.01828736	60.48366204	0.4837921570698778
1316	0.4061530890489614	0.02006741	0.04718471	1.83151978	0.4837902715395941
2203	0.4328214318893192	0.14025919	0.72498246	72.26945868	0.4837812679683829
1589	0.4173486641990054	0.10395781	4.75499442	17.32179009	0.48374585615298726
1356	0.2735261906379541	8.78079657	0.01494952	32.30869663	0.48366156777724456
230	0.337189258291713	6.26616827	20.84155051	0.01664533	0.4836498124816472
1263	0.36837618627219904	9.20680477	0.0147966	18.02608587	0.48359719739350593
1715	0.41456732041795935	4.66597855	0.01498456	16.52716527	0.48351787765948406
720	0.39075840167335985	20.59380602	0.01784104	38.3167651	0.48347646480979645
1940	0.3180146894227127	14.48304207	0.02062453	58.23215197	0.4833923916120191
1074	0.4149115796268149	0.01962398	8.81968357	35.26131114	0.483340320780582
1713	0.4025554294610143	3.66219999	0.01137317	14.27206548	0.48333951243855067
2288	0.4342828441671296	1.81221697	7.24451372	1.47559076	0.48305073812681165
1211	0.33195224802634976	1.31851188	4.50637221	0.01384352	0.482948994367365
1646	0.423488257880339	1.54678132	2.58148128	0.01293872	0.48248072570941886
576	0.47743049907909174	0.41921084	0.28157158	0.47755479	0.48209250621210714
1243	0.41474742783742424	0.34189369	20.35195619	11.78672742	0.48112246468433695
268	0.41111033261334295	0.06930016	0.75854044	0.03144037	0.48095137778775
1812	0.37600512403362546	0.01314794	0.33325233	0.10626848	0.48024056417728134
663	0.43236815910857124	1.97028236	0.10254408	0.35367715	0.48022227376168763
786	0.41617408371619613	3.16091937	1.3894692	0.11778885	0.4802033219425525
336	0.43766827357637045	0.56851597	1.83384006	1.71142161	0.4799056434612906
565	0.41474762310619806	57.42584204	0.32741017	2.33813194	0.47961856099802613
864	0.4332153242799359	0.12822109	1.92460266	0.65325076	0.47930038888943904
2052	0.20264795412790718	0.45407209	0.07667813	0.01980094	0.4785379759202726
105	0.40804033318222505	3.03336584	55.01890784	85.40704903	0.47815417330596344
1020	0.38695198425726557	25.67975694	0.71368068	9.47863403	0.477614218429861
1522	0.46142342076848397	0.10312178	9.16632317	15.50828073	0.4775930726322424
677	0.3740390124512352	11.56518949	0.02824524	19.15501769	0.4775766131409252
1271	0.4499514609553079	0.04902726	0.65534067	1.12577696	0.4775701533296101
1767	0.4477236760875219	0.06614379	4.53620003	7.81567953	0.47754994578871135
511	0.3530979476137874	10.5844945	0.02473442	18.00610969	0.4775126127363297
885	0.39418476719371215	18.26668763	30.61474248	0.17334081	0.4775015940086854
1230	0.45322193808279	0.01061596	4.0837483	7.14221035	0.47750081956998747
2028	0.3432385925710686	0.01987535	55.46834346	94.2358131	0.47749644935816965
535	0.4147478493207804	0.01119109	1.58201658	2.69875045	0.47747363205407667
662	0.43712443381106186	25.66351763	1.59546059	4.90339962	0.47747287896726537
142	0.3206507049779141	19.61700571	0.01685605	32.75444795	0.47744995584149114
531	0.41474737171658715	0.08841182	21.58021529	37.6630709	0.47742516911439786
274	0.34484631280892597	20.88767623	0.01054524	33.68454926	0.47741024529981696
270	0.33018081515547215	4.94510024	0.01012622	8.27012317	0.47740658460542024
569	0.3246726071484574	0.01108798	14.06701525	24.65889328	0.4773936939088256
508	0.4632981922260412	0.55309012	0.02019078	0.90581911	0.4773597728302157
532	0.41474729741779254	0.0176087	2.13295225	3.51462415	0.4773131066950756
891	0.377810307456559	1.10337411	1.82118846	0.01187643	0.47724019259917005
1786	0.4493444970783718	0.03336349	0.13547383	0.22903028	0.47722265115870693
1133	0.3344870102662837	0.01415757	14.28256258	23.60755723	0.47718988755432834
1236	0.4646947041460897	0.01645572	0.90549581	1.43622729	0.4771781043425818
271	0.32914426242879213	34.27599224	0.01247553	61.89504606	0.47716700698805786
886	0.3387833965656469	3.72419535	6.11496962	0.01773126	0.47713250551323294
574	0.2375864805032671	35.57597536	0.01266761	55.89575067	0.4771273143358021
678	0.44164959028283196	1.43235692	0.09651981	2.36142778	0.4771101986346455
31	0.30804861368333003	0.01689429	12.54976101	20.09724819	0.47707497574016544
528	0.19245584421512793	15.69587621	0.01484326	25.59336307	0.4770737365372601
291	0.38340919014531927	0.04596254	10.0546623	16.40020349	0.4770224818384077
573	0.13389480589825992	28.70530734	0.01755564	50.69639232	0.47701275728034975
568	0.32529030352234173	0.01319632	3.97913125	7.04701313	0.4769923703403227
1787	0.441887885344303	0.01136805	0.10512944	0.17511385	0.47694091351989515
566	0.32416634352964485	0.13069795	27.37455533	45.84449498	0.4769309716198293
1873	0.27857250330877004	0.0144659	26.40964473	42.16724676	0.47691450361661136
475	0.34046925504242237	6.05099842	0.02402329	10.96154239	0.47691404310835434
249	0.4102861675355329	2.4350683	3.81139504	0.01101776	0.47689562191245516
103	0.19277782366806276	0.01248225	8.65993701	14.64274749	0.47686126607769475
530	0.33854354180656715	5.60925675	0.01072739	8.66785097	0.4768379503945999
2242	0.36490213629041207	0.33910631	1.44289668	36.79089077	0.4767639993616337
645	0.414747729288553	0.86571184	0.13132078	0.53525529	0.4764768161982554
1955	0.2892484641400931	42.90585797	0.02872606	0.0141152	0.4761612617155504
1070	0.4055446014696578	0.1738583	70.85293431	0.02442679	0.4757584660931626
2098	0.19671036343226983	0.01003572	9.5755412	91.37047598	0.47567046357117193
30	0.10599043206184745	0.01700148	10.75087999	16.81830701	0.47531680267940873
2142	0.11889713319388258	0.0420382	44.11114406	72.96408215	0.47525250616165615
1734	0.45876758611802365	91.24413572	0.17978395	0.05725649	0.4751814240720483
1998	0.40935703333710804	3.8315673	0.52712018	0.47931311	0.4747901703706614
2056	0.39359014420229055	0.02220686	0.14798858	0.04784412	0.47475936601828306
1363	0.27699343030566587	55.30736889	13.10189273	0.0111318	0.4747182253330148
1364	0.24415449005114156	74.15144059	18.13730976	0.01630199	0.4745105754225243
1148	0.45938288581477127	12.89560674	13.24545413	8.28926578	0.4744051444952269
1317	0.4098109543207379	1.61915666	0.14727283	0.06048358	0.4742875235883162
2282	0.3375121048043674	0.01273203	0.03647178	63.50346884	0.47407027737535706
2463	0.31000967886273667	82.64829624	0.01644858	17.92184632	0.4739195443810807
1751	0.4049702757547665	1.06321364	11.39018551	1.27284215	0.4738230430868737
1549	0.46636708943814775	9.43777822	9.28133515	7.03302411	0.47297355950457837
338	0.4529766235164628	6.26095618	8.02898331	0.01081193	0.47277701603759065
1008	0.36332441949278105	0.01200467	25.94307142	32.90781562	0.47276595677021566
476	0.4375658801713469	56.02937726	71.80593267	0.09285205	0.47276405493747803
1007	0.41063949740091904	0.01218727	7.87214201	9.99863281	0.472718792761017
498	0.240047377766994	66.67621056	85.77403689	0.05369611	0.47268348460326
729	0.20466295273018342	18.82931322	24.83865129	0.01152978	0.47265880434706076
1187	0.2702353334232464	0.02150042	30.76039174	40.21125545	0.4726300549694987
381	0.4146337339464149	3.54992224	4.67715988	0.01014137	0.47262311106186267
279	0.4024017074911522	18.36886843	0.01341966	6.39024488	0.47261359374694745
1983	0.4372840175230098	9.62337505	3.81476482	2.9134638	0.47260741345779655
170	0.3752821423003734	8.28725548	0.01114185	10.94697775	0.47259755018461047
506	0.12864708744535996	44.89178814	0.01222498	59.74480771	0.47257086400522635
169	0.4067092283665716	53.11673106	0.03697229	65.71531376	0.4725585411533999
172	0.39024313982130776	0.02802162	8.72174175	10.95343193	0.47252810353410096
1580	0.4511276823594567	0.39603063	56.4675491	74.369739	0.4725255058174104
719	0.32816562489115975	8.92397363	11.70956691	0.01047237	0.4725166012872137
1392	0.3414615944319361	0.01421233	61.5378089	75.61621165	0.4725135791296421
177	0.3551210477422005	0.03159103	10.39122164	13.99810749	0.4725104158764954
477	0.4440385184880399	3.86983868	5.27334009	0.01181999	0.47249183995155314
50	0.25987146027844504	19.47716084	26.03657255	0.01490841	0.472480507870546
458	0.09616583363457151	34.76374556	0.01015881	44.28210938	0.47244596939059336
171	0.26685997734358957	0.01510336	13.32429348	17.31521732	0.4724407745342901
1453	0.36103469143139316	11.88132112	4.05614778	0.02502633	0.47242499931323073
725	0.3966108388090385	19.42782091	24.69022022	0.09908261	0.4724090999482631
1383	0.46201463395017645	0.07581047	43.01269399	52.29291529	0.4723971071129272
33	0.38129582549336083	3.08311165	4.08102543	0.015751	0.4723897310459917
168	0.39120722482192793	5.34743169	0.02287141	6.98932513	0.4723771848649728
175	0.43899257572423245	0.01891729	2.8712591	3.89620816	0.4723750452760924
176	0.41193012488248404	0.01139836	3.91429788	5.3142424	0.47237347908635613
369	0.1254009195129126	57.80722641	74.5890997	0.03226822	0.47236580553570306
1010	0.4322762507782964	0.27731995	25.31257758	34.85715242	0.4721751577141347
726	0.4690208833964728	0.18382052	0.22124203	0.02964179	0.47210202382363964
867	0.2974407052098942	2.75678771	3.646141	0.0278703	0.4720126175593742
494	0.3232488538278383	2.16000545	2.96138076	0.01207885	0.47193696753659314
1452	0.37122415645135387	9.67033461	3.47958194	0.01358549	0.47190067654283957
495	0.43641866552155545	0.32836418	0.4254713	0.01111378	0.47161782968794563
1367	0.4313665012796537	1.46072808	8.87146427	0.26120031	0.4715375921834736
1270	0.45515535062140466	0.40692401	0.01219907	0.02253493	0.47136845999439747
174	0.42128589387625137	0.01444641	0.49865112	0.65960562	0.4710094184993445
745	0.154863946014012	8.76864879	10.48581064	0.02037387	0.4709670008846955
746	0.31850584975568125	0.62759274	0.86452172	0.01173058	0.47078062286337025
717	0.422587883302611	0.4750003	0.02361763	0.09163669	0.4707371791318734
797	0.4567078238625577	0.30087826	0.10805875	0.05543036	0.47009847113100933
97	0.4642220899464108	85.31347845	6.55075932	32.7732709	0.47007351019848986
262	0.4567078238625577	1.11095738	0.38923841	0.20657382	0.46999083742478875
832	0.4567074231540101	0.28799856	0.10672252	0.06001985	0.46989854721313656
834	0.4567074231540101	0.126126	0.04883549	0.02318569	0.4697368327848828
800	0.4567074231540101	1.27642985	0.50705934	0.25002337	0.46968178235537783
798	0.4567074231540101	0.66863177	0.25687627	0.15368504	0.4696387683305989
877	0.4567078238625577	0.96597926	0.29853398	0.11963649	0.4695407787521877
799	0.4567078238625577	6.08569968	2.35237523	1.44200885	0.4695003493877093
833	0.4567078238625577	2.51914945	0.97665877	0.60452015	0.46943919340065654
1149	0.41425544495187816	70.90559323	3.83970457	4.4355296	0.46935537931090865
2118	0.2824342006871503	0.0116755	0.56029076	2.87536617	0.4692219600276833
2015	0.40811505951950616	0.36895863	1.54727354	23.56889345	0.4679423398043369
714	0.4224815970014239	41.92154757	1.28111938	6.10732232	0.4673772426489484
480	0.4094468996046873	0.28509391	0.01654286	8.58987638	0.46694366510809016
1882	0.3572393816129577	40.39128541	1.22159912	2.85855905	0.4668940283917261
1766	0.45115888828599965	64.78034583	0.23852307	0.449746	0.4664422718834661
1128	0.4125833243943601	18.1191387	72.93393978	2.12572638	0.46634133668245514
1570	0.4530458465492409	76.39524142	0.09049418	0.16108518	0.4662061377627621
2287	0.2987425325494659	1.4010312	15.42584475	3.20620002	0.4661550857625629
715	0.40304466567160674	4.0034923	0.12948684	0.652559	0.46610946139751186
975	0.3507994231521962	0.27688091	0.56240736	1.73630877	0.46595566325335164
1680	0.438312864671207	14.8688656	7.73701801	5.9850344	0.4650480166270005
1488	0.4484478417684592	15.93263042	5.02052625	8.32475723	0.4640537398423164
578	0.44009568134370897	0.95874674	0.1156798	1.20865078	0.46404263916959376
269	0.42361322701017085	0.24722565	1.25113652	0.1661735	0.46391731795003716
1118	0.45773413893668863	0.02257717	67.6537706	88.60113383	0.46360050572579564
34	0.41474719635700497	2.0614946	0.07460469	0.64867006	0.46358537827480956
562	0.3195114031497482	42.29685379	0.01395708	54.67547626	0.46357310570090526
882	0.40446422709751506	34.79970444	45.22576145	0.16734907	0.4635681535780426
2325	0.45311724740231807	0.02809118	15.10647327	19.52566014	0.4635649075863354
876	0.3504036020225793	25.59458049	32.8814555	0.01273742	0.4635610581874273
536	0.4147478493207804	0.09593179	8.3673269	10.89083435	0.4635509134444388
673	0.36044361299741745	29.18181332	0.13622653	38.40764979	0.4635475179173906
584	0.31951597692583633	33.74237852	0.0178338	44.11473869	0.4635368063395205
579	0.2391880840026901	41.58363035	0.03658092	53.80048985	0.4635019651100135
653	0.3163052895532033	0.01857716	39.1197657	49.33040689	0.463459014708086
890	0.38470847343645587	7.90108687	10.67063123	0.01266238	0.46341452285864193
24	0.20016417442240622	0.01309948	25.67764945	32.91532813	0.46337981096674535
60	0.30552682018979244	26.28715394	33.26354755	0.02902009	0.46331437421496724
294	0.34518316918885295	0.03227681	15.62816631	19.84709312	0.4633077605402261
1551	0.3568493582419016	0.01106924	8.58500952	10.98183714	0.4633007540196253
649	0.40235110806438734	6.46817794	0.27089345	1.21011835	0.4632779980300716
681	0.44452785251335614	2.60066206	0.09699502	3.31744224	0.46326840987882983
32	0.23497281763222072	0.01098423	67.36257857	92.14540829	0.4632516486478448
331	0.3297884199216341	0.12810931	38.04785239	49.16526949	0.46323012688389853
572	0.1400143549910996	20.52965536	0.01185965	27.26951285	0.46320793159777246
247	0.3913312471831392	40.05610792	50.6303884	0.28057815	0.46320459139807907
683	0.3544567901171055	1.97882133	0.01006851	2.77593422	0.46302128400887876
2150	0.4409735044339053	0.25860808	1.25934914	0.34527777	0.46296487030469485
1384	0.4428598698937543	0.01057009	4.73390525	6.69805246	0.4628961288435214
680	0.28026220599075147	10.08964377	0.04310159	13.00884627	0.4628792491672734
36	0.3160449018533584	0.02234908	5.72619695	7.72466297	0.4628032217354697
227	0.3606790279346436	51.2742807	0.01430483	73.29923643	0.46273775461496097
1864	0.32494410136393986	0.01165976	8.72793817	10.92310038	0.46271256992044063
878	0.34318434608337517	1.26484428	1.68759108	0.01161453	0.462611539790096
1890	0.32249765326812546	0.02296586	0.1714648	0.11046285	0.4626106804487949
2165	0.24986257415068847	7.32786676	2.35952715	0.56468636	0.46260370242142107
282	0.10992841157984094	0.03553809	45.27286644	61.77766871	0.4625309558224099
529	0.19375559140485496	4.06805682	0.01199792	5.07423278	0.46236268535508174
583	0.33219020434302515	0.65483367	0.01298628	0.87353594	0.4623251040148835
1765	0.4215284792963698	94.92341348	0.12733626	0.2299562	0.4620111422675038
2030	0.173811653540414	0.01009609	16.75153547	23.3036062	0.46190784104662574
958	0.3395414526679245	1.40128443	0.03826816	0.0992778	0.4618570944649667
2055	0.39474251843449143	0.75158762	7.44201262	0.94731133	0.4618075487826597
621	0.4147478492486457	26.99516609	3.84051449	7.89265168	0.4615993328307699
630	0.4147478492486457	0.29818493	33.8330738	69.53798289	0.4615993250402167
641	0.4147478492486457	0.12961462	36.39448088	74.99652367	0.4615992203005568
626	0.4147478492486457	0.11447336	0.47669309	0.9799547	0.46159916569454945
637	0.4147478492486457	0.85385545	0.10007553	0.20644366	0.46159908605778316
636	0.4147478492486457	0.41847951	19.07721151	39.36971782	0.4615986169654907
635	0.4147478492486457	34.44759747	0.05319541	0.10899727	0.46159849664472424
1448	0.4147480401893343	0.25258765	1.07878996	2.22605189	0.46159843453670274
108	0.4147478492486457	0.1225527	13.77521706	28.25516069	0.46159836773992236
644	0.4147478492486457	11.63810564	16.34803089	33.52268967	0.46159832453120586
632	0.4147478492486457	0.42759386	4.98569182	10.23197163	0.461598275623844
106	0.4147478492486457	2.52471804	0.30113176	0.61796632	0.46159807472855957
639	0.4147478492486457	0.17001611	0.07376633	0.15153815	0.461597844185892
629	0.4147478492486457	0.01844524	0.0629384	0.12892481	0.46159673280576724
643	0.4147478492486457	0.02432654	0.01515541	0.03101692	0.46159614793719767
631	0.4147478492486457	0.38349858	0.55492937	1.13541209	0.46159606563144556
109	0.4147478492486457	1.88068553	29.44405152	60.19258346	0.4615955447464011
577	0.4470310819841856	8.38738507	0.92783862	16.56593995	0.4615941958986726
640	0.4147478492486457	0.07978994	0.51947986	1.07741521	0.46159276806339067
625	0.4147478492486457	22.38556152	1.3476167	2.74842069	0.4615926970827946
676	0.4147478492486457	0.17550241	9.32798785	0.36446235	0.4615909058326319
620	0.4147478492486457	4.81216276	0.34848531	0.72421722	0.46159000934193345
624	0.4147478492486457	0.21298305	0.14163592	0.29450554	0.4615876267310734
293	0.4147478492486457	0.90532307	1.81153141	3.77078214	0.4615865879185092
627	0.4147478492486457	19.53541001	7.73938995	15.72376731	0.4615848546646871
622	0.4147478492486457	23.17959586	23.28117652	47.29042599	0.4615844517199622
184	0.4147478492486457	44.74501204	0.21260613	0.44321017	0.4615826197857993
634	0.4147478492486457	0.11773239	1.13043961	2.29373728	0.46158162894284516
63	0.45481516399638006	8.19548481	0.01203832	16.68105237	0.46158116872312716
107	0.4147478492486457	0.06737655	4.98833803	10.41008497	0.4615801203166409
623	0.4147478492486457	0.03222026	7.78655513	15.7864557	0.46157958875565314
64	0.4147478492486457	29.606765	7.7729882	60.02082832	0.4615794504011987
628	0.4147478492486457	0.34408056	1.07644058	2.17798393	0.461573983669015
1229	0.41585515606821605	0.08377498	17.93964034	36.61117163	0.46157226880955465
778	0.325502463586069	32.79595355	66.8612306	0.0152061	0.46156821382660324
