1	2	13.375524
2	2	16.953783
3	2	19.438257
4	2	19.500760
5	2	20.750805
6	2	21.328954
7	2	21.360204
8	2	21.391455
9	2	21.422707
10	2	21.453957
11	2	21.469584
12	2	21.594589
13	2	21.735219
14	2	21.750845
15	2	21.782096
16	2	21.828972
17	2	21.875850
18	2	21.907099
19	2	21.938351
20	2	21.953976
21	2	22.016480
22	2	22.032104
23	2	22.063357
24	2	22.078983
25	2	22.110233
26	2	22.141483
27	2	22.157110
28	2	22.172736
29	2	22.188362
30	2	22.219612
31	2	22.266490
32	2	22.328992
33	2	22.360243
34	2	22.375868
35	2	22.391494
36	2	22.407119
37	2	22.438370
38	2	22.469623
39	2	22.485249
40	2	22.500874
41	2	22.547751
42	2	22.563375
43	2	22.594627
44	2	22.625878
45	2	22.657129
46	2	22.672757
47	2	22.704007
48	2	22.735258
49	2	22.782135
50	2	22.875891
51	2	22.907139
52	2	22.938392
53	2	22.954015
54	2	22.969645
55	2	23.000894
56	2	23.032149
57	2	23.063398
58	2	23.079026
59	2	23.110277
60	2	23.125902
61	2	23.188404
62	2	23.204030
63	2	23.219656
64	2	23.250905
65	2	23.266528
66	2	23.282155
67	2	23.297779
68	2	23.329031
69	2	23.344661
70	2	23.375910
71	2	23.407159
72	2	23.438411
73	2	23.454036
74	2	23.500913
75	2	23.516538
76	2	23.532164
77	2	23.594666
78	2	23.625916
79	2	23.657167
80	2	23.672793
81	2	23.688418
82	2	23.719670
83	2	23.735296
84	2	23.782176
85	2	23.813427
86	2	23.829053
87	2	23.860301
88	2	23.875926
89	2	23.907177
90	2	23.922806
91	2	23.938430
92	2	23.969681
93	2	23.985307
94	2	24.016557
95	2	24.032183
96	2	24.047808
97	2	24.063435
98	2	24.094685
99	2	24.110311
100	2	24.141562
101	2	24.157187
102	2	24.172813
103	2	24.204063
104	2	24.235315
105	2	24.282192
106	2	24.313444
107	2	24.329069
108	2	24.360320
109	2	24.375945
110	2	24.407196
111	2	24.422823
112	2	24.454074
113	2	24.469699
114	2	24.500951
115	2	24.516577
116	2	24.547827
117	2	24.579078
118	2	24.594704
119	2	24.625960
120	2	24.657209
121	2	24.688458
122	2	24.704085
123	2	24.719715
124	2	24.750963
125	2	24.782212
126	2	24.813463
127	2	24.829089
128	2	24.860340
129	2	24.891591
130	2	24.922843
131	2	24.938468
132	2	24.969720
133	2	25.000970
134	2	25.032222
135	2	25.047847
136	2	25.079098
137	2	25.094724
138	2	25.110349
139	2	25.141600
140	2	25.157227
141	2	25.172852
142	2	25.188477
143	2	25.204103
144	2	25.219729
145	2	25.235354
146	2	25.250979
147	2	25.266605
148	2	25.282232
149	2	25.297857
150	2	25.329108
151	2	25.344733
152	2	25.375984
153	2	25.391611
1	3	12.062961
2	3	23.422777
3	3	30.344923
4	3	31.563717
5	3	31.751229
6	3	32.423126
7	3	32.751264
8	3	34.720091
9	3	35.516997
10	3	35.845133
11	3	36.548288
12	3	37.032683
13	3	37.751459
14	3	38.376482
15	3	39.470275
16	3	39.954672
17	3	40.548442
18	3	41.032838
19	3	41.454726
20	3	41.595358
21	3	41.829744
22	3	42.111003
23	3	42.611025
24	3	42.814154
25	3	43.126667
26	3	43.329801
27	3	43.501681
28	3	43.611060
29	3	43.736066
30	3	43.907946
31	3	44.486096
32	3	44.657977
33	3	44.845483
34	3	44.939237
35	3	45.267374
36	3	45.720521
37	3	46.376792
38	3	46.595553
39	3	46.876816
40	3	47.329954
41	3	47.658099
42	3	48.158111
43	3	48.314367
44	3	48.533125
45	3	48.642505
46	3	48.845638
47	3	49.173780
48	3	50.251944
49	3	50.455075
50	3	50.814466
51	3	51.111355
52	3	51.595746
53	3	51.736375
54	3	51.877007
55	3	52.080138
56	3	52.158266
57	3	53.002049
58	3	53.220808
59	3	53.627076
60	3	53.783329
61	3	54.330230
62	3	55.049007
63	3	55.314642
64	3	55.549024
65	3	55.674029
66	3	55.752157
67	3	56.017791
68	3	56.627190
69	3	56.799072
70	3	56.970957
71	3	57.142840
72	3	57.267841
73	3	57.470973
74	3	57.767860
75	3	57.892864
76	3	58.080373
77	3	58.174126
78	3	58.361631
79	3	58.674148
80	3	58.924154
81	3	59.174164
82	3	59.689811
83	3	59.846065
84	3	59.955449
85	3	60.080449
86	3	60.392965
