CRN	one	r0	r1	r2	r3	score
438	0.16819302353047313	98.21520392	0.09377349	0.28936885	1.05628863	0.3392437470639959
550	0.32359845497575646	30.07725812	13.99648369	23.39386669	1.74723273	0.33911751160859194
545	0.18274097096907335	8.9941727	1.83841861	0.07008343	5.4881996	0.33904939440156256
603	0.2952803030009574	0.01050039	1.76670652	0.50103001	1.00683772	0.3387441965937476
605	0.12001853896714429	0.01525728	23.13832948	5.84912958	17.58823666	0.33873790947302895
553	0.3128602039105394	6.53763098	3.47282247	5.16964498	0.01141312	0.3386898323100041
135	0.2131229725707934	16.22165151	0.01591763	88.9888461	0.01405866	0.3385276073119753
845	0.0911648227421955	88.10400574	1.91240262	0.01295936	0.74769545	0.33799111194644615
145	0.1230555243420245	0.0150551	71.45073507	91.56187033	1.39224843	0.3379578193779308
395	0.062185107158886144	0.01016604	14.49866503	20.91516375	0.01243447	0.3377850492169049
551	0.32123838124844434	17.05247415	4.89722885	10.47812285	0.03094663	0.3375973162885319
110	0.09004193084877217	9.37608465	18.20993696	61.34988031	0.09772524	0.3374644734341101
526	0.19275983629056245	13.30026069	0.01372272	0.02817582	61.87151244	0.33744904150233573
824	0.11731891542039863	0.01396744	17.33893341	0.04295869	0.03290598	0.3374324082384008
552	0.311055963288815	47.51409091	12.99414343	30.70913529	0.01287199	0.3374033240113198
620	0.2197586297284614	7.40203679	0.0182419	0.01122858	45.36840222	0.3372505902875607
653	0.10804865149923665	0.06052252	16.53236733	48.18778102	0.04038528	0.3372355390108729
619	0.09218470743599015	0.02286709	7.67018378	0.01017988	36.2615234	0.3371878036223032
548	0.05392979701627332	0.04906571	0.10885735	23.71790533	33.51030439	0.3371427501316798
134	0.1617350831744525	0.83884694	0.03592355	25.84026503	25.85052067	0.3369631278905572
514	0.2840374231068134	3.46023994	0.03661778	15.24470574	0.01954746	0.3369305565974276
455	0.12781277517197984	4.42669394	0.01209038	0.06427979	24.0048075	0.336866004361979
97	0.148861120327498	0.08712694	12.62205629	0.01374593	78.84707734	0.3367054600315381
699	0.171507649867327	0.14861967	16.18856808	47.22496355	0.07023024	0.336655680776904
417	0.26055261186246875	0.02212098	0.10966719	32.05967995	47.08564088	0.33651281328385585
301	0.17681990915838466	16.33475984	54.40106219	0.01970431	0.01261632	0.33605380232785226
357	0.19298476730719596	0.02475732	24.06714165	79.63329452	0.09575436	0.3360346231399787
358	0.20330122101364162	0.01727819	29.62754858	99.20128293	0.18425713	0.3360174123652189
217	0.26498011302826857	10.59178059	35.1503635	0.03206902	0.0129649	0.3360108095106905
238	0.12021986525673153	13.53306299	44.62540177	0.01263187	0.04297735	0.3359971748883981
302	0.12993071475418236	9.80981113	32.12531828	0.025326	0.03707016	0.33599450633538097
305	0.17932518343303033	25.20779572	83.21371294	0.1749565	0.02710878	0.33598487468688376
300	0.12348692161000217	6.4791371	21.6400039	0.02804029	0.01141102	0.33598049322204454
604	0.27061496996708606	0.04038142	2.20456879	0.77779052	1.46072021	0.3359569638758142
388	0.25627679125304814	9.45504041	30.45094657	0.01753075	0.02566577	0.3359260995794569
278	0.28312176692613433	0.02048207	5.21907525	16.88150851	0.01015702	0.33591647456735685
252	0.06099654140675472	8.163618	27.73560152	0.01452354	0.11674752	0.3359118362306657
53	0.11781128213496031	0.02118673	1.83574375	6.26594235	0.01077578	0.3358533511049421
356	0.21911568359451047	0.07696485	8.94889455	28.99758701	0.09214017	0.33583134661523517
389	0.13440610892298505	10.46037108	35.30830178	0.30174393	0.01710803	0.33582610104820126
112	0.08881090275844554	0.36256528	23.31188142	77.9519711	0.29840693	0.33578978430234124
253	0.19329481668202916	7.02256462	23.95269887	0.05880944	0.08540706	0.33576982108184766
236	0.27047948337400185	5.68411531	18.5743554	0.15015443	0.15221587	0.33576474293957326
198	0.2370549845809979	0.04566767	0.0146929	2.13186796	7.28224155	0.33569469446882744
28	0.28099401189608636	0.12801161	3.22305598	10.68798349	0.01022894	0.33569099763491994
237	0.0945644453852486	10.03438494	35.07481117	0.03473108	0.04870273	0.33568923343528917
304	0.2708910283647346	9.80427255	31.79447924	0.0163385	0.19554244	0.3356784154586598
106	0.05788514066750943	0.01056324	8.39029382	28.49000762	0.30174467	0.3356749019191572
368	0.08733388362208701	3.79854461	12.27427607	0.01418147	0.09668942	0.33567176961181916
384	0.08768687344425197	0.01934516	22.56720521	71.68846832	0.02438974	0.3356668640880064
210	0.16650068706442506	0.02770771	13.22168823	6.66681628	9.90764737	0.33564160999985465
111	0.06355779246539113	0.02219291	3.47491889	11.95342585	0.03886151	0.33557860007753954
621	0.09314014802432957	0.02201296	5.05645542	1.15095656	3.07428899	0.33555031640193667
209	0.19834336783847056	0.01810607	1.41046179	0.71326261	0.87881702	0.33554375293298294
303	0.27811476719023936	22.04836412	68.78500898	0.38542288	0.07973573	0.33546689068569374
203	0.11419987589945084	24.1532906	85.61020282	0.14224826	0.09196122	0.33544582192799033
386	0.06776126213491541	0.11438308	27.31656153	90.85392714	0.02764138	0.33544143548585326
27	0.27672133059107473	0.01364408	15.82551244	48.80419009	0.13965737	0.33537035714725255
385	0.09032514652865335	0.01569535	20.96447287	65.04067338	0.1106002	0.33534988263563653
26	0.2118545635306098	0.34379928	15.3084962	51.5187141	1.02796661	0.3353393718087813
387	0.26784645506315213	0.57496667	1.79702689	0.01328441	0.04018954	0.3351790686969513
418	0.27581403165422846	0.04444898	0.2488795	25.2689643	36.37693438	0.335119677558742
610	0.15698370772005119	0.74741578	0.13286053	0.01216511	0.44438445	0.3350878658445514
519	0.25406233566114916	2.43928138	0.0274191	19.08185247	30.23901113	0.3350667672951954
35	0.274741103247596	0.1313685	7.28563214	25.99721128	0.27199238	0.33505109645312225
211	0.07147441047077223	2.68410053	10.05068107	0.05361241	0.43147193	0.3349740033746265
506	0.1566186414583727	2.79067347	0.01304372	14.09628308	18.3521234	0.3349639829919505
147	0.1581809806416976	0.20447633	17.22331116	52.34592095	0.03116551	0.3349355905371416
468	0.2921404377442859	0.29807806	3.576518	6.09945683	0.02577286	0.3348201180916858
373	0.09469974615921155	0.02642975	6.06796941	19.23136681	0.11014818	0.3348025534238325
475	0.11493218898422736	6.41973483	0.02346495	3.53190285	5.03551892	0.33468580246203156
133	0.11553386293125704	0.02091299	0.01980625	22.44115825	67.40364785	0.3346704040729169
196	0.05951260296071059	0.30139728	0.04241186	19.47592518	59.63362058	0.3346502028077416
254	0.16551374299369054	5.80030124	22.9816637	1.44201066	0.01226415	0.3346253814559674
466	0.07842742295522999	0.04140385	0.13844297	33.60574307	51.45631697	0.3344970846057542
281	0.22926745402271242	0.03611858	0.89845898	3.1587378	0.04550115	0.3344667154423349
582	0.15998339856250737	92.76167507	0.0690934	0.59674013	0.41657189	0.334200770336923
372	0.0747179713090112	0.02005595	3.33550196	12.26829356	0.05143885	0.33418482971087726
109	0.059953122966509835	0.05697714	7.62961388	23.54151203	0.01336601	0.33395932356386565
505	0.17767872308231802	0.13823528	0.02377339	66.88978497	57.12202982	0.333716922664443
652	0.17340580596880192	59.88839549	1.62076629	0.07257385	1.89921737	0.33313026147414354
846	0.09682286429526336	30.01933442	1.44965185	0.01707216	0.43917142	0.3331080213202018
534	0.23781300093702715	0.28681683	36.51818872	0.13123168	20.90920315	0.33172966160556194
543	0.04450597458259743	0.01116951	0.20851674	9.47608663	15.78722825	0.3311790573317457
651	0.17571019412011732	2.05567882	0.45453809	0.01396759	0.07855267	0.3306225363491625
43	0.10785770583327711	0.0759805	6.8152004	8.84921809	0.61074426	0.3295220498703979
592	0.020554661332518896	0.018431	0.44405374	24.17314266	34.72467693	0.32946985482291785
48	0.21285186398769537	5.29345634	7.04818816	0.39313723	0.71547335	0.3286386021450457
847	0.11425566246410045	12.45485602	0.31697895	0.01334547	0.33751961	0.32855956070689724
856	0.11069469529980203	22.78258515	26.53131687	0.01981059	0.0235489	0.3280163002557823
644	0.12366934102040482	0.11346318	26.43807649	52.34319358	0.07215988	0.32764778249048804
606	0.08251807228559221	13.97686068	0.01068313	0.26723163	72.12343724	0.3275521406097168
67	0.21730604714906362	88.09898558	16.47308209	12.32563789	6.55854654	0.32747408251250826
607	0.05051662862094231	10.90918162	0.0105637	0.09061312	50.63081347	0.32621306829429575
639	0.20727458118481787	3.89700709	6.53299997	0.3553773	0.77322301	0.32503114824473545
21	0.11498576685490412	4.13801615	5.34373135	0.02107021	0.36541886	0.3242868716834671
457	0.05727887216958304	0.52966726	0.01117343	25.71644423	13.25440596	0.3242482769942722
784	0.2720557560338969	0.15353941	14.58271413	32.76008236	0.01248298	0.32375890416045944
375	0.23970114365289702	94.4300976	7.09466069	9.15131153	0.0617806	0.32357214252652267
489	0.24799211151827522	30.76705275	0.01963768	2.1540534	2.6425236	0.3235266064544081
838	0.07393323256195233	5.86722508	0.0253809	7.26521771	0.01148914	0.32316359264282957
276	0.24831348850176096	81.39281085	17.56732759	0.11270001	0.16907215	0.3225969546891374
795	0.14528719090893094	2.72976718	0.87928548	96.48968193	77.52112704	0.3225720089770506
638	0.16342171969666353	3.59989957	0.09572236	0.15318604	0.2039056	0.32173158068658364
317	0.2802496372315552	5.4601693	35.43466984	10.97629051	2.03454431	0.3217083643330424
613	0.09077405104522172	0.01035346	0.76748067	0.04004569	0.26152851	0.3216784169415184
539	0.11723586343430602	49.43281564	2.97946988	16.92017313	3.1490884	0.3216269782269135
476	0.05820925819449485	17.20268664	0.76441931	0.06964752	6.33495818	0.3214980113891233
490	0.10554589696361466	42.16551181	0.10450693	2.99462022	3.77273375	0.3214060387146496
275	0.24658545615366365	41.11101544	12.30274502	8.39535919	0.22761708	0.32076466252144215
96	0.240190565610476	21.78634009	0.40989814	30.84083968	14.15609284	0.3207360554657459
655	0.05003380800306192	0.01649244	15.96117555	1.01733832	4.4136009	0.3206453977356672
486	0.16231596110527627	0.10471013	18.5875553	25.63386624	11.58684215	0.32033278663938464
319	0.2709395583175981	1.45935873	1.7306788	0.90314909	0.08923875	0.32016378631263537
500	0.14703049274134095	0.08166783	4.0849334	0.26067804	0.30434086	0.3201425004293283
515	0.24980014880840395	4.39100646	0.02428704	15.91120228	29.00616532	0.3199540916704634
540	0.13889827341175154	20.8668133	0.03839538	60.06293259	98.79038642	0.31980200073947984
823	0.20065355418115527	7.16814554	45.64776842	16.77993877	7.66218781	0.3194551068088059
538	0.14174787390843738	9.19577057	0.20304565	3.51714827	0.05709918	0.31940703786914276
811	0.25009140506055655	8.07093147	73.40222088	1.66493109	0.01949595	0.31921819659030465
777	0.1568332693241022	0.27176033	0.50361604	41.12469311	21.21818295	0.3191114255435838
758	0.13577019021267045	0.09964639	9.79649459	2.66469712	1.83526298	0.31902438097110025
516	0.27578065908827315	7.215564	0.02273295	15.3958297	26.48872067	0.3181867950784028
822	0.29183681968754077	7.4575988	0.709129	10.92676798	4.07795525	0.31800153969022354
827	0.20232419417288766	4.75493501	25.96523175	10.57714641	6.48598665	0.3170452003750084
390	0.25264709539542735	18.88293578	0.0848008	0.67628783	0.12236596	0.31702561456353756
739	0.09394264973767512	11.19687216	46.68838557	0.07211427	61.89219863	0.3170112162506252
593	0.048895881496078486	5.62858529	0.01735838	40.81505194	20.40902925	0.31660806969266875
469	0.0368389783817229	2.40647285	0.01037362	87.69536334	29.96832647	0.31606767335188374
564	0.2746687931359693	0.02537488	0.37556653	0.81040733	1.52115336	0.31605088528677094
862	0.1718670241921259	25.56173405	24.88823654	0.20914088	0.01831543	0.3156650256057376
419	0.1398744159525802	19.1860475	3.79562545	3.70382305	0.93115392	0.3154151808327125
848	0.07823199231106208	58.47135524	0.50146264	0.01012794	1.61185408	0.3139257881337968
642	0.1626753704875647	3.16155082	0.79774628	35.95898123	29.92093552	0.31310991934595417
474	0.24346741000038633	6.54611944	2.30094687	4.89385871	0.0128103	0.3128589686029107
640	0.23862820269481763	3.06459323	4.56860531	0.94878257	1.20856526	0.31253193776969446
123	0.24935110968838828	61.36182026	13.22646327	10.3459216	0.09570909	0.3123634310610534
731	0.23364096824165662	49.58592697	13.26232603	14.41025687	0.20029754	0.31198445736345026
527	0.11481502360827589	6.78702603	0.19598846	0.03153448	24.54351043	0.31188113926304023
766	0.17115813470403327	44.26166183	19.48451032	13.71237686	0.06478877	0.3117822347274341
767	0.27105574056901394	1.18280709	0.52865056	0.36424836	0.01341249	0.31174113847717305
567	0.2886929450370811	0.25467623	4.59821092	1.73256955	1.48738187	0.31159860323679284
748	0.23999024826966558	17.90942665	4.60300524	4.92279908	0.24732242	0.3113381822828272
585	0.16197131244089447	0.01296289	90.11467526	39.35057757	30.10854077	0.3112817324391326
747	0.22057353580590328	31.92291641	94.16844591	28.84997881	0.01995099	0.31125467656914424
683	0.28433162115842386	10.08829323	28.94536625	9.72695358	8.0399959	0.31100239638262056
829	0.04739462566011104	0.0939956	22.665434	0.01786574	65.30618005	0.31077960949935685
681	0.2576949678359867	7.59845812	43.97840925	11.77297349	1.09105302	0.31071332624626347
700	0.17707638816455532	0.01354379	0.9448093	0.2011472	0.14827569	0.31059338923673424
749	0.25051065389853816	19.62436247	2.20464058	4.54583918	0.02305979	0.3100995270966279
756	0.07956121123575814	0.59789685	79.81423344	53.08687912	27.43481959	0.3099924064848986
568	0.10945935953848755	4.49399295	0.13082242	80.68115007	19.34043358	0.30974845331774675
428	0.1989086891886684	0.01747623	1.08561083	9.65408337	2.21573455	0.3096031240098808
643	0.04492583555608491	0.15623296	4.07144096	0.01026765	43.45860225	0.3093292812311413
763	0.12614606161907072	0.33900475	29.63255163	8.77854528	13.31152377	0.30930597701747203
754	0.10867583460290133	4.79665448	0.10187604	0.01421957	52.91990354	0.3091393283557741
734	0.017981286586106378	0.01354146	8.97269018	0.01184216	97.5760224	0.3090903207987174
743	0.18659783257794602	0.01330955	0.09437597	10.89863187	27.38364941	0.3090725381396434
581	0.13644471008826498	12.57809702	16.32162841	0.28828244	6.11195664	0.30906499847109026
753	0.171349854159478	2.84466435	0.66896764	0.07027629	0.01385848	0.30874516841736205
706	0.26143944054364937	83.88141804	0.03506308	0.04417918	0.01627767	0.30871445120376423
733	0.12243718351626544	13.16341317	3.03439699	0.01613035	0.02330588	0.3085201401630828
240	0.11732131822898921	0.03339083	35.65903749	7.99816803	0.10689156	0.30848178777452007
676	0.24490143913283843	81.65287776	0.06488573	0.04178888	0.01556743	0.308448045950769
732	0.08598693087354409	13.90626019	3.09580131	0.02212483	0.02314985	0.30841566653607977
742	0.1013555638980547	1.90372307	0.01804832	0.39962997	0.35051113	0.30823956887107684
255	0.05949515803654567	6.97017043	0.01583173	65.36178318	0.15169081	0.30823194826733186
537	0.1934319216182755	5.08933955	1.12276458	0.02225643	0.02945694	0.3082231766093485
656	0.08269172176924554	0.02270203	17.19892337	3.83353037	2.51837675	0.3081978117222176
738	0.020779542215499734	7.87772347	0.02660561	0.03265111	90.59404073	0.3081399196884253
728	0.17321628049184065	11.35835381	3.63671334	59.17801785	72.00354035	0.3078870033455234
765	0.1285608791310569	0.01507459	54.70763514	11.72142005	0.02693281	0.3077894294796882
657	0.058197862057827864	0.03875732	85.9107334	18.24357764	1.15868973	0.30774818059229186
755	0.07346862979210503	0.01288632	43.92783287	9.13571094	0.15932823	0.307727905893939
532	0.20362397908909	0.2784674	47.10294109	0.02694344	0.01314505	0.30771940741026166
680	0.2643365198455918	0.08575032	0.59445968	0.15369963	0.05261064	0.3076852237611543
787	0.19905573032633514	2.85447961	0.04379447	35.86899456	72.79198928	0.3076518803376388
575	0.138840918781862	40.34070368	0.10338434	0.01363041	0.0362007	0.3075836836381127
542	0.032527755550828666	0.74769853	0.0113673	0.01364271	7.74778646	0.3073018789139815
686	0.15704078297204604	0.06417986	5.67672824	1.29717642	0.03483778	0.30678815028608414
789	0.09835954262256977	0.13974306	0.01390985	33.29935775	98.6061813	0.3066137665427897
793	0.07120477365302015	0.25277741	0.03506834	91.02857426	30.87684493	0.3064681467482773
654	0.0832111268250508	79.6964302	0.39574474	0.02469872	1.75535641	0.3062070919462455
599	0.08705738866491908	0.01611709	7.58210592	3.6184422	0.03198731	0.3061137838411072
770	0.15321671851021165	2.73503072	18.66151214	0.80576218	20.95352305	0.30603375004517486
764	0.0694010904165248	0.05008833	19.16554944	4.16509011	0.21505869	0.3059726702324202
799	0.14282971788188356	0.05409271	0.40746961	25.41965076	65.95815752	0.3059052046907409
442	0.043125485377942516	0.01006975	0.17420047	26.38175823	13.37776485	0.30575316728374335
794	0.03999386418567789	0.09248463	0.69571968	86.91540802	42.6474094	0.3057371455782363
615	0.049697188730064935	0.04203959	0.04990093	18.86637759	4.04514408	0.30560475443163176
533	0.14901600575877577	0.04430237	77.44754071	0.2263746	0.08949666	0.3051892638142316
828	0.04598327381819815	0.4577227	29.32253755	0.08636548	83.64987099	0.304777635002917
673	0.24965416819586184	0.01207377	82.53912179	0.22944894	0.07036448	0.30416024952981396
769	0.08357545825001021	0.19843913	6.6222766	0.02802281	12.65063154	0.3032099139178767
473	0.08170021979206832	0.5992689	4.56758135	27.11913371	30.37089332	0.30294527315305125
576	0.12033293272955412	94.28202604	0.45069378	0.01346499	0.23423972	0.30270991606789627
541	0.05206102897345506	0.01280069	0.36499774	11.34654709	35.4647329	0.3020593266798883
522	0.017648480067563452	0.01690322	1.48115973	92.3804804	45.71447093	0.3018927214433111
834	0.0616529726276571	0.01066316	61.42440812	34.97530014	0.45698631	0.30130768371774114
798	0.10737202355764837	0.35112814	0.01548449	11.65933348	33.99152293	0.3005264499982841
42	0.12788881760781204	47.91759273	0.01211379	13.13741434	15.78518137	0.2997602857334724
714	0.030582655811822512	1.65129523	19.98313826	0.01569264	46.36560221	0.2997500032852422
629	0.1697622407624055	0.02007058	32.27245776	80.81489096	1.4141135	0.2995651944111781
277	0.22457803034594845	78.93182328	22.68276658	0.03192517	29.28301691	0.29955160646007023
287	0.09164700475111605	0.71752244	20.82070717	45.6898129	0.0211192	0.29946502203517
241	0.2173484865484077	4.27338082	0.01976906	1.22658077	1.38414678	0.2993745176635742
491	0.11522865329334277	8.61887157	0.30425968	1.56247678	0.83156544	0.2993253806967723
609	0.0721372846234577	0.03322496	44.02563568	6.5792816	9.74225675	0.29929037644272566
713	0.020660331386519303	0.01058148	31.61541336	0.0227097	63.71468291	0.29927689020161824
649	0.07139200033970329	0.01801514	0.0380053	20.57086698	42.08939274	0.29914931383330845
645	0.07241398949275409	0.02651705	52.31929013	98.93787292	0.02946862	0.29898220906357337
295	0.11160931548117224	75.53919487	0.01495242	0.08344421	0.0137946	0.2989404421765226
694	0.06158797575359695	0.02808565	62.4347833	0.02097336	0.01385245	0.29891859854731273
736	0.11192113792821069	87.51271218	21.27767074	0.05945796	0.01280447	0.2988401197602302
501	0.15286177838075568	5.73539851	0.85825268	0.05737392	1.41542171	0.2986294395409411
722	0.08660864746142932	95.5735112	0.02547507	0.03326938	0.01203493	0.29859024137241064
349	0.17952455133623432	0.01012016	14.30917171	84.26995623	15.69335097	0.298554184888736
244	0.23012829572666044	11.84043741	2.59209624	0.24632468	2.95446348	0.2985091834794036
507	0.02798907518361057	0.02329138	17.09655233	11.74876871	0.05358701	0.2984532053969873
415	0.19701481911775573	1.34665283	0.02807153	0.20222427	0.40410193	0.2983873584148743
641	0.10963218675810234	65.04830628	14.60257916	0.02239637	0.0114504	0.29838394074245717
320	0.2291450393287199	85.17125704	0.27924132	24.88082166	28.37470526	0.2983837104161939
635	0.07876728071792001	0.21339758	59.7079604	0.0456172	0.01887709	0.29826034383201344
711	0.061006113111273005	0.37651285	72.83078676	0.05219061	0.01003838	0.2982329153860308
391	0.111915856221666	20.06713324	0.02875145	40.83266617	0.14615236	0.2981714889657926
524	0.05579464994542436	0.01588596	83.92166145	17.30932041	0.0141234	0.29816210560511197
837	0.10754426295116874	16.4966879	10.82712047	0.01173739	0.08796328	0.2981348298683994
591	0.02441889554585904	0.04349808	32.72940392	0.01803891	23.47339666	0.2981057927453114
504	0.07035067424007621	35.75413382	0.01437086	4.71148536	7.39841121	0.2980979719676295
340	0.19927481409996792	0.01390203	6.72355404	1.78942428	2.42904181	0.2980880553868617
806	0.23221333385497325	0.36276638	0.09300095	0.07660448	0.44524138	0.2980750510058979
197	0.1271049360380117	0.0273968	21.06820885	4.93322993	0.01133877	0.2980052270185004
735	0.14177072417811198	92.69862696	19.68087391	0.08861491	0.03571509	0.2979034233872096
590	0.08135258979838453	0.04728456	40.17331047	8.49516082	0.01982455	0.29788049369717295
746	0.04463650248855661	44.6896465	0.01341565	9.77721045	0.01119733	0.29787029456458136
414	0.12038938957031971	0.02893259	48.08893961	8.82859117	7.11851303	0.2978641090095936
404	0.11838900994116232	57.03654494	11.75692415	0.07262413	0.01314189	0.297777452233537
350	0.16604686447259706	0.01410091	44.32087286	27.65716266	1.81464276	0.2977519298041077
246	0.09152538584770811	79.23765679	15.98880987	0.01252433	0.02505652	0.2976924556387988
503	0.08256471389491662	27.79725705	6.42226511	0.0122303	0.6446726	0.2976854735718789
727	0.12913422460680268	37.46344062	8.45982288	0.01483422	0.04689296	0.2975167513245987
444	0.1421828750286272	2.69261567	11.72257241	10.82729845	0.06835658	0.2967117608901729
235	0.07779213219397453	44.35569098	1.35172974	0.01956765	0.10270155	0.29641100261567255
502	0.0810958257156738	29.3304733	5.077412	0.21354909	4.88958994	0.2963301489361485
85	0.026928603222365347	0.03890353	24.38041767	0.71139821	0.05340065	0.2961881643003306
678	0.24750956934053772	1.74344105	17.92238351	5.4034896	29.85348151	0.2960503523713795
351	0.1868829464116925	34.23661363	53.38551387	0.09509063	0.33101779	0.2958274955174062
424	0.04139928539681668	24.60300246	0.03879789	35.86280569	0.03108322	0.29565638005545747
569	0.037328745576225154	55.51263267	0.0296361	15.38335272	0.03783664	0.29554362838857934
245	0.010842081466636028	43.49503572	1.15775419	0.01347825	0.11513639	0.295529845673641
685	0.040307525491815446	0.06577258	3.94461197	16.14639022	23.99992539	0.2954543490814775
674	0.24470453592984223	0.01048969	60.65922098	0.01695548	0.03822625	0.2954367821053121
698	0.22101168683431063	0.01052118	66.08818495	0.03372149	0.03335295	0.2954037764167057
64	0.02100912794341317	10.04822102	0.27429343	0.01961738	0.0221036	0.2952602467987685
561	0.04100288928109124	18.18576124	0.01644152	3.63014342	1.50505389	0.2952416625783298
726	0.07794707482811068	41.25528953	7.70737075	0.03594637	0.01067505	0.29522621333421495
729	0.24703889282456826	4.0332568	4.03022336	14.8923432	10.03666875	0.29510241942376336
701	0.08148242189252548	0.01017537	34.01904412	58.6245277	0.04714711	0.2950200328086236
725	0.10429466190946733	20.21833841	5.97865281	0.02142428	0.46885438	0.294926704145081
2	0.06967746526933057	67.14356734	1.74403951	0.0761006	0.40112654	0.2949115797958893
195	0.010057376983584379	70.46265771	0.02061224	2.22044062	0.01418293	0.2948523723848935
715	0.14121173921666846	96.20878946	0.27921109	20.16968269	0.01310178	0.2936904948319192
483	0.23498770372032635	49.41161993	0.88207172	0.03118947	10.47695805	0.29368697068860805
271	0.20501213715563904	55.99827444	21.50605047	11.60200696	0.06951751	0.2936605761500265
632	0.26440299634768594	0.12117628	18.51065615	0.09527014	3.28274465	0.2936530769490692
190	0.18262545286231957	0.55589548	98.80749132	20.09702031	0.02327263	0.293614505631534
682	0.23968002533861898	0.02334073	1.51887651	0.31226436	1.53288887	0.29360458053886546
571	0.2417169315536301	0.16980426	1.32925162	6.20821201	13.8229974	0.29359620432359285
868	0.18738374899696678	3.57439542	69.42003603	15.77850954	0.09127781	0.2935927699159132
869	0.17661219692346844	3.05952857	45.51363124	10.37089705	0.04322954	0.2935468918529392
557	0.23985156084122888	81.15975039	1.43292057	2.41627648	17.5522911	0.2935266742131752
432	0.2189495721924458	3.66674248	4.0449561	0.02171873	0.83969762	0.29343124787104313
658	0.22658261196868193	0.03136121	1.77073919	0.12158944	0.38423696	0.29335895031086334
648	0.2642111716476379	48.35869565	6.85018542	0.10209	1.38990236	0.29326903722783
379	0.18870533447793197	57.26657875	0.25158748	0.17150798	0.014167	0.29325325010453657
529	0.2664546741729512	21.11864005	10.40853432	0.05377494	2.20244919	0.2931789941579735
577	0.16037519724194602	35.11645534	1.07860968	0.25225357	6.4640555	0.2931758278751672
452	0.18928298675904862	13.07145174	3.1183087	1.82971527	0.13464419	0.2931549636194859
311	0.21470217404589098	22.80369129	1.28204144	4.9938729	0.19723637	0.2931468183075545
870	0.18678097549991168	32.37198861	8.16720388	1.6047324	0.02990381	0.2930455506374714
572	0.1629099648919863	38.11748156	9.06547485	0.0486256	0.06165642	0.29293449550782663
659	0.1388915654568894	0.59543539	0.81894381	0.01544719	0.12004459	0.29290503163554554
608	0.06361107184246394	82.25032842	0.01907987	20.32174295	6.64906468	0.29288981293409827
774	0.20376263968339892	0.01924327	6.96734459	2.11418551	2.15330493	0.2928868988343852
318	0.2485851417022369	28.19552209	0.12699416	5.99540301	0.95738711	0.2928637882303904
622	0.022588500377873102	0.01004005	0.9435683	4.68457895	3.81619185	0.29284027201268487
791	0.13169573924582306	0.03487549	35.36862447	8.23390155	0.05303142	0.2928190557394136
354	0.20260169086535723	47.03966958	54.35947414	10.82668676	0.02635592	0.2928123020511187
627	0.20359243052247483	82.4560707	39.27847083	8.06932763	0.08359029	0.2927567543967678
718	0.16313032097837568	0.13291105	44.26612509	10.51550054	0.37168807	0.2927477704462092
478	0.1031987313173724	0.02495327	17.90605146	4.27290373	0.08899769	0.29273104275788386
589	0.07251246251827352	0.03819474	27.21705171	6.64607978	0.73208509	0.2926931112755993
790	0.18453737667470446	0.0603623	65.78848712	14.97058854	0.17374304	0.2926606797796191
849	0.06610294218175419	50.03667209	0.01725314	0.30343345	12.178843	0.29263771517636256
479	0.09821038043465395	0.01993953	29.89560688	7.69026753	0.70901368	0.2924577910513026
399	0.050931736707752334	0.05904854	52.03789881	0.02358323	12.75003188	0.29244659191464345
842	0.05830969508863869	66.38891757	0.01728426	17.57948964	2.30376657	0.2924417649455756
679	0.1126615891835781	6.61974795	0.01110534	1.52580411	0.03185278	0.2923062332682714
38	0.1937193240713001	0.01662859	12.85401562	2.78118532	0.32150457	0.2922985856139944
843	0.047405335506747075	35.80502532	0.02278125	8.17984313	0.04498819	0.29226168176338746
723	0.04972627569826657	69.61481431	0.01347591	84.02875573	0.24180879	0.2922518045681943
768	0.027350768756911146	0.01678612	31.8570662	0.07132902	50.61868961	0.29210839325125043
800	0.19715128385807767	96.09207353	0.02768133	9.27990062	20.29055503	0.2920685523620793
429	0.029420577724237566	0.02980555	14.8857472	0.01434352	3.48800156	0.2918144434874565
579	0.1402031265877673	57.90764198	3.63538331	13.28726617	0.01535041	0.2917603216486146
580	0.11715916038841458	0.15387074	37.42190641	8.93178513	8.90061616	0.2917290541189934
482	0.23747649715176816	7.12741694	0.02136124	7.74006321	3.57699445	0.2916710695363143
730	0.10987604052356591	5.46255197	0.23371621	0.01728966	0.97540944	0.29163474254731947
403	0.09639429023721119	0.01705824	0.08532315	5.82682018	1.42086316	0.2916297028528678
334	0.16364668519370848	0.01086527	18.59807121	4.28895611	0.53946821	0.29162240663910277
623	0.011772245821454813	0.01223002	0.51550968	81.79951252	94.57298962	0.2915834674343322
400	0.12260475773896684	0.05960781	5.46529522	1.2591666	0.75285166	0.29146739143740613
556	0.23974708779130394	0.35959714	0.16790008	0.02972663	0.12381953	0.29136557280208686
677	0.1828444857088174	96.89382771	0.03524526	3.000181	6.03982222	0.2912282411463149
427	0.12733771437791588	0.02799316	2.57944562	0.35376057	0.71804876	0.29118076320667524
771	0.16796671394659332	9.44452004	0.05046116	2.30378301	1.27896412	0.2910105866506591
312	0.21111078700744262	15.37465726	1.62367641	3.58465503	0.87314734	0.2908827950322492
687	0.02196783573107693	0.02905278	0.32473528	51.68589215	54.18992262	0.290760531532697
