crn	r0	r1	r2
0	0012	0011
1	0002	0001
10	0211	0102
2	0011	0002
3	0111	0002
4	0012	0001
5	0111	0012
6	0111	0102
7	0112	0111
8	0112	0100
9	1200	0112
